Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.bmr.mean,sd.bmr,log10.bmr.lower.95hpd,log10.bmr.upper.95hpd,log10.fmr.mean,sd.fmr,log10.fmr.lower.95hpd,log10.fmr.upper.95hpd,bmr.geo.mean,bmr.lower.95hpd,bmr.upper.95hpd,fmr.geo.mean,fmr.lower.95hpd,fmr.upper.95hpd
Pseudantechinus_woolleyae,Dasyuromorphia,Dasyuridae,1.6020599913279623,1.2276978333333333,0.06889456634885188,1.0894,1.3579,1.7496241,0.06982207313227551,1.6173,1.8858,16.892651919838322,12.285702652493882,22.798170642802944,56.18548058850182,41.42857544606854,76.87763241738416
Pseudoberylmys_muongbangensis,Rodentia,Muridae,2.288696260590256,1.8882694666666666,0.08357437521820466,1.7291,2.0513,2.3786312666666665,0.08408701721758481,2.2174,2.541,77.31601589292225,53.5920043457775,112.5382091937632,239.1284598279986,164.968110447273,347.53616144320574
Pseudocheirus_occidentalis,Diprotodontia,Pseudocheiridae,2.9945371042984976,2.2705129,0.08609921293724354,2.1034,2.4454,2.728427,0.08591606385115587,2.5597,2.9035,186.42875530114864,126.88199542156117,278.8688463159169,535.0902035886813,362.8273359403348,800.7556285067013
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,2.9542425094393248,2.2412656,0.05872068945238343,2.1296,2.3579,2.7010337,0.058820566987040274,2.5907,2.8199,174.28724300964845,134.77210138513502,227.9817064280293,502.3815713718188,389.6727173078997,660.5413352324565
Pseudochirops_albertisii,Diprotodontia,Pseudocheiridae,2.894814329083301,2.212709766666667,0.12037013806584901,1.9721,2.4433,2.675208066666667,0.11996756192224106,2.4378,2.908,163.196096517943,93.77779134121695,277.52365081372716,473.37799587778557,274.03119210302776,809.0958991783822
Pseudochirops_archeri,Diprotodontia,Pseudocheiridae,3.038023740045158,2.3203578,0.1198944631746047,2.0815,2.5395,2.7762732333333333,0.11965677780651304,2.545,2.994,209.10181379518755,120.64240881970017,346.33788460827935,597.4110253395991,350.75187395256796,986.279485631211
Pseudochirops_corinnae,Diprotodontia,Pseudocheiridae,3.050379756261458,2.3281066333333333,0.12353286392220424,2.0835,2.56,2.7834547,0.12320250042083826,2.5381,3.0125,212.866163706181,121.19926887749224,363.0780547701014,607.371906354338,345.22322076905675,1029.2005271944286
Pseudochirops_coronatus,Diprotodontia,Pseudocheiridae,3.1760912590556813,2.421743466666667,0.12197137946988008,2.1736,2.6523,2.8713115333333334,0.12168869059799835,2.6164,3.0939,264.0848374241014,149.14201280943982,449.05547935551675,743.5523205194584,413.42810804713463,1241.3664394960408
Pseudochirops_cupreus,Diprotodontia,Pseudocheiridae,3.2366631987034093,2.4661049333333334,0.12169182367348494,2.226,2.7059,2.9128892,0.12138786738444132,2.6778,3.1567,292.4858990846966,168.26740610704672,508.0424479948444,818.2560027711651,476.21163273982074,1434.4981747905335
Pseudochirulus_canescens,Diprotodontia,Pseudocheiridae,2.4771212547196626,1.8766177666666666,0.09715578059443089,1.6845,2.0583,2.3583165,0.09690040643536596,2.1669,2.5412,75.26928085338234,48.36152643020437,114.36680799117077,228.20045184418717,146.85880838064045,347.69624461781285
Pseudochirulus_caroli,Diprotodontia,Pseudocheiridae,2.6434526764861874,1.9978021,0.09597399686867436,1.8106,2.1872,2.4718561666666665,0.09578490826598275,2.2968,2.6741,99.49519327584866,64.65468497750435,153.8863149819954,296.38496340777107,198.06147089717396,472.1717503108787
Pseudochirulus_cinereus,Diprotodontia,Pseudocheiridae,3,2.2485169,0.08990328350242928,2.0765,2.4303,2.7061800666666667,0.08978064708420838,2.5252,2.8778,177.22170072931388,119.26142658558209,269.3394692610791,508.3701787148015,335.11973196770776,754.7445749001341
Pseudochirulus_forbesi,Diprotodontia,Pseudocheiridae,2.812244696800369,2.1229357,0.09840683386073092,1.9126,2.2998,2.5892303333333335,0.0982520937412043,2.3866,2.773,132.7197943269869,81.77113012534677,199.43436742573428,388.35628083366265,243.5566545313375,592.9253245799999
Pseudochirulus_herbertensis,Diprotodontia,Pseudocheiridae,3.0455185628844927,2.270403733333333,0.07962983429321834,2.1159,2.4252,2.7259748,0.07936316535794094,2.5731,2.8832,186.3818994257507,130.58701657935168,266.19506511518364,532.0773845040088,374.19674033666445,764.1876239634677
Pseudochirulus_larvatus,Diprotodontia,Pseudocheiridae,2.977174676020187,2.2449035333333334,0.09879297598961098,2.0603,2.4519,2.7036177,0.0984735900941229,2.5039,2.8929,175.7533182567427,114.89470119166744,283.0740118752184,505.3795914608386,319.08030609514213,781.4478488541829
Pseudochirulus_mayeri,Diprotodontia,Pseudocheiridae,2.1812717715594614,1.6578116,0.0959713614549318,1.4775,1.8518,2.1531107,0.09591759527777628,1.9587,2.3328,45.47907259358774,30.026174208612677,71.08860631304903,142.26913794925858,90.92849438530648,215.1790570339755
Pseudochirulus_schlegeli,Diprotodontia,Pseudocheiridae,2.4385423487861106,1.8459648666666666,0.09665430870260854,1.6552,2.0314,2.329438666666667,0.09650543517281736,2.1362,2.5153,70.13985547425034,45.20640796485015,107.49790488200826,213.52005205924087,136.83588330503076,327.5668919368471
