Binomial.1.2,Order.1.2,Family.1.2,log10FMR,log10BM,FMR.source
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,1.9014583213961123,1.8721562727482928,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,2.2100508498751372,1.8469553250198238,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,1.9604707775342989,1.8744818176994664,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,2.1031192535457137,1.960470777534299,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,2.074450718954591,1.8920946026904804,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,2.0122042960307427,1.8375884382355112,Hudson.2013
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,2.011993114659257,1.8606374167737547,Hudson.2013
Petrogale_lateralis,Diprotodontia,Macropodidae,2.785329835010767,3.3434085938038574,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.256402900641054,4.017033339298781,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.310700074117765,4.004321373782642,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.3462110973981782,4.066946789754697,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.255142004133838,3.8492146062295745,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.2528208095012734,3.9328118686285305,Hudson.2013
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.4068204909077773,3.8939466075335933,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.4033350405587437,3.7958800173440754,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.283956699434819,3.8260748027008264,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.04547945311078,3.505149978319906,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.517337119696508,3.9745116927373285,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.3804283346838364,3.7634279935629373,Hudson.2013
Alouatta_palliata,Primates,Atelidae,3.389059713506695,3.8692317197309762,Hudson.2013
Bradypus_variegatus,Pilosa,Bradypodidae,2.767947021023438,3.6013355632973787,Hudson.2013
Bradypus_variegatus,Pilosa,Bradypodidae,2.6893532632422525,3.6249692708265058,Hudson.2013
Bradypus_variegatus,Pilosa,Bradypodidae,2.7729692419496543,3.564271430478044,Hudson.2013
Bradypus_variegatus,Pilosa,Bradypodidae,2.8582965245338854,3.6434526764861874,Hudson.2013
Bradypus_variegatus,Pilosa,Bradypodidae,2.8884603180353863,3.6580113966571126,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.271841606536499,2.041392685158225,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1583624920952498,1.9912260756924949,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2329961103921536,2.0170333392987803,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.143014800254095,2.0827853703164503,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1789769472931693,2.0644579892269186,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.3180633349627615,2.2121876044039577,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1931245983544616,2.0569048513364727,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.305351369446624,2.2095150145426308,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2278867046136734,2.0827853703164503,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.167317334748176,2.03342375548695,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2648178230095364,2.0253058652647704,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.292256071356476,2.1398790864012365,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1367205671564067,1.9912260756924949,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.326335860928751,2.113943352306837,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0969100130080562,2.100370545117563,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.9459607035775686,1.214843848047698,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.8698182079793282,1.255272505103306,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.8561244442423004,1.1702617153949575,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.8109042806687004,1.2253092817258628,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.8718647020881949,1.214843848047698,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.9068735347220704,1.271841606536499,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.7701152947871017,1.2174839442139063,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.526339277389844,1.2121876044039577,Hudson.2013
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.7489628612561614,1.1986570869544226,Hudson.2013
Macropus_eugenii,Diprotodontia,Macropodidae,3.143014800254095,3.7234556720351857,Hudson.2013
Macropus_eugenii,Diprotodontia,Macropodidae,3.103803720955957,3.75815462196739,Hudson.2013
Macropus_eugenii,Diprotodontia,Macropodidae,2.997386384397313,3.532117116248804,Hudson.2013
Macropus_eugenii,Diprotodontia,Macropodidae,2.970579305714851,3.5118833609788744,Hudson.2013
Macropus_eugenii,Diprotodontia,Macropodidae,3.184691430817599,3.8027737252919755,Hudson.2013
Setonix_brachyurus,Diprotodontia,Macropodidae,2.6541765418779604,3.1760912590556813,Hudson.2013
Setonix_brachyurus,Diprotodontia,Macropodidae,2.638988159343682,3.164352855784437,Hudson.2013
Setonix_brachyurus,Diprotodontia,Macropodidae,2.6483600109809315,3.45178643552429,Hudson.2013
Setonix_brachyurus,Diprotodontia,Macropodidae,2.798650645445269,3.2068258760318495,Hudson.2013
Setonix_brachyurus,Diprotodontia,Macropodidae,2.8564267724702446,3.3473300153169503,Hudson.2013
Macropus_giganteus,Diprotodontia,Macropodidae,3.7489628612561616,4.431363764158987,Hudson.2013
Macropus_giganteus,Diprotodontia,Macropodidae,4.0305997219659515,4.783903579272735,Hudson.2013
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.6180480967120925,4.8267225201689925,Hudson.2013
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.201397124320452,4.507855871695831,Hudson.2013
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.328379603438738,4.5837653682849995,Hudson.2013
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.569373909615046,4.6344772701607315,Hudson.2013
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.37383114507383,4.68930885912362,Hudson.2013
Thylogale_billardierii,Diprotodontia,Macropodidae,3.406540180433955,3.9843022319799033,Hudson.2013
Thylogale_billardierii,Diprotodontia,Macropodidae,3.0499928569201424,3.666049738480516,Hudson.2013
Thylogale_billardierii,Diprotodontia,Macropodidae,3.03342375548695,3.5352941200427703,Hudson.2013
Thylogale_billardierii,Diprotodontia,Macropodidae,3.0253058652647704,3.499687082618404,Hudson.2013
Thylogale_billardierii,Diprotodontia,Macropodidae,3.2467447097238415,3.803457115648414,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.816241299991783,2.88930170250631,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.7126497016272113,3.05595140532915,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.7741518589547103,3.164352855784437,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.7556208080264866,3.0453229787866576,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,3.03342375548695,3.2612628687924934,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.5809249756756194,2.921686475483602,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.9656719712201065,3.13433651094868,Hudson.2013
Isoodon_obesulus,Peramelemorphia,Peramelidae,2.6794278966121188,3.113943352306837,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.4941545940184429,1.249198357391113,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.6170003411208989,1.173186268412274,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.7126497016272113,1.1038037209559568,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.354108439147401,1.026328938722349,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.586587304671755,0.9777236052888477,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.4828735836087537,1.021189299069938,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.4107772333772097,0.7222224639697303,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.5490032620257879,0.8095597146352678,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.5346605758284444,1.0021660617565078,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.6683859166900001,0.9057958803678685,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.714329759745233,0.9956351945975499,Hudson.2013
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1.6148972160331345,0.8662873390841949,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.6953065224318027,0.885926339801431,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.7662640906519955,0.8686444383948257,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.660201201380682,0.9138138523837167,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.6675463395115164,0.9111576087399765,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.8416097121684354,0.9708116108725179,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.7953933349312894,0.9614210940664483,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.6370892735303304,0.8739015978644613,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.736555847162636,0.8948696567452525,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.7903555464143865,0.9334872878487055,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.761401557498631,0.9268567089496923,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.7185016888672742,0.8976270912904415,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.708505880955237,0.9566485792052033,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.6789733759197651,0.8808135922807914,Hudson.2013
Sorex_araneus,Eulipotyphla,Soricidae,1.7413092088995694,0.8976270912904415,Hudson.2013
Lemmus_sibiricus,Rodentia,Cricetidae,2.2810924818448854,1.792391689498254,Hudson.2013
Lemmus_sibiricus,Rodentia,Cricetidae,2.344631953810221,1.7160033436347992,Hudson.2013
Lemmus_sibiricus,Rodentia,Cricetidae,2.2791876784321476,1.7075701760979363,Hudson.2013
Pongo_pygmaeus,Primates,Hominidae,3.9334594475665137,5.066698550422995,Hudson.2013
Pongo_pygmaeus,Primates,Hominidae,3.817075934184269,4.725911632295048,Hudson.2013
Pongo_pygmaeus,Primates,Hominidae,3.8326972790152647,4.740362689494244,Hudson.2013
Pongo_pygmaeus,Primates,Hominidae,3.719820007592092,4.4065401804339555,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1958996524092336,2.0293837776852097,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0755469613925306,2.0492180226701815,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2095150145426308,2.12057393120585,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.103803720955957,2.0211892990699383,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.146128035678238,2.103803720955957,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1818435879447726,2.0718820073061255,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.24551266781415,2.060697840353612,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0969100130080562,2.0293837776852097,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.271841606536499,2.0791812460476247,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1172712956557644,2.0791812460476247,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2380461031287955,2.0453229787866576,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.27415784926368,2.0086001717619175,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0681858617461617,1.9637878273455553,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2329961103921536,2.03342375548695,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2278867046136734,2.0755469613925306,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.247973266361807,1.968482948553935,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.187520720836463,2.1398790864012365,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2380461031287955,2.0681858617461617,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.24551266781415,2.1702617153949575,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0791812460476247,2.1583624920952498,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2380461031287955,2.1492191126553797,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.103803720955957,2.0969100130080562,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2013971243204513,2.0718820073061255,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1271047983648077,2.0755469613925306,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1702617153949575,2.093421685162235,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.1522883443830563,2.041392685158225,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.285557309007774,2.089905111439398,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.247973266361807,2.113943352306837,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.3891660843645326,2.0569048513364727,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.173186268412274,2.0453229787866576,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.27415784926368,2.0755469613925306,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.100370545117563,2.0827853703164503,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.220108088040055,2.103803720955957,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2068258760318495,2.103803720955957,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.0293837776852097,2.089905111439398,Hudson.2013
Petaurus_breviceps,Diprotodontia,Petauridae,2.2624510897304293,2.164352855784437,Hudson.2013
Peromyscus_leucopus,Rodentia,Cricetidae,1.590680721534321,1.325310371711061,Hudson.2013
Peromyscus_leucopus,Rodentia,Cricetidae,1.4565370446664692,1.2695129442179163,Hudson.2013
Peromyscus_leucopus,Rodentia,Cricetidae,1.5840095011197886,1.2201080880400552,Hudson.2013
Tamias_striatus,Rodentia,Sciuridae,2.135761220138382,1.994756944587628,Hudson.2013
Tamias_striatus,Rodentia,Sciuridae,2.217060329515401,2.0025979807199086,Hudson.2013
Tamias_striatus,Rodentia,Sciuridae,2.109072243142483,1.9513375187959177,Hudson.2013
Lama_guanicoe,Cetartiodactyla,Camelidae,4.16345955176999,4.648360010980932,Hudson.2013
Lama_guanicoe,Cetartiodactyla,Camelidae,4.169674434058807,4.6127838567197355,Hudson.2013
Lama_guanicoe,Cetartiodactyla,Camelidae,4.183554533618862,4.748188027006201,Hudson.2013
Lama_guanicoe,Cetartiodactyla,Camelidae,4.064457989226918,4.703291378118661,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9882467233753784,1.6720978579357175,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9485596621089616,1.9344984512435677,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.178026788270433,1.9912260756924949,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.048985302570711,1.8228216453031045,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.00949338828754,1.7558748556724915,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7032053706954864,1.9890046156985368,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.875177059814704,1.9268567089496924,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9108910886445283,1.8573324964312685,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.0454403398147742,1.8260748027008264,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.144543074272788,1.8603380065709938,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.1080573737838537,1.8976270912904414,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.0253877998904075,1.8750612633917,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.128593106918705,1.6857417386022637,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.3167040397000367,1.8048206787211623,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.3224467227603935,1.7993405494535817,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9871297676598971,1.734799829588847,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7782959910888338,1.8260748027008264,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.1410419409390493,1.7781512503836436,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.974695871909683,1.7481880270062005,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.4542348957482656,1.7403626894942439,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.0162391910426387,1.7558748556724915,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.2214142378423385,1.7853298350107671,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9313052814216733,1.7708520116421442,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.938419645793193,1.6384892569546374,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.17435059747938,1.7442929831226763,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.012963699825778,1.7993405494535817,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9370161074648142,1.5854607295085006,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.1110271510261747,1.845098040014257,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.0805182605271177,1.7323937598229686,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.0753279341632584,1.7993405494535817,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,2.001517376823504,1.8027737252919758,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.6957442751973233,1.670245853074124,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.77662855342015,1.6857417386022637,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8025000677643934,1.7075701760979363,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8561849267271697,1.7032913781186614,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7930916001765802,1.6946051989335686,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.856547644856748,1.7201593034059568,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8369567370595505,1.8750612633917,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.897956810006952,1.631443769013172,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7508939203821254,1.7993405494535817,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.88320703335239,1.6989700043360187,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8407958988470938,1.7160033436347992,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.619823500457278,1.7817553746524688,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8121108412030995,1.806179973983887,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.9759370424831106,1.8512583487190752,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.8707549448901402,1.8115750058705933,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.993215720474137,1.7817553746524688,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7317498835272633,1.7075701760979363,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.6803355134145632,1.711807229041191,Hudson.2013
Microcebus_murinus,Primates,Cheirogaleidae,1.7279477095447968,1.816241299991783,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.884228769632604,3.5774917998372255,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.8095597146352675,3.429752280002408,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.8573324964312685,3.4720246977002813,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.8819549713396007,3.466125870418199,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.8830933585756897,3.5732198271144218,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.929418925714293,3.4305587695227575,Hudson.2013
Tachyglossus_aculeatus,Monotremata,Tachyglossidae,2.7641761323903307,3.433769833924866,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,0.9786369483844743,1.287801729930226,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.1598678470925667,1.3654879848908996,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,0.9633155113861113,1.416640507338281,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,0.9143431571194408,1.1986570869544226,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.1961761850399732,1.3521825181113625,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.1846914308175989,1.3304137733491908,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.0603200286882852,1.271841606536499,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.082066934285113,1.3263358609287514,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.0870712059065355,1.3729120029701065,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,0.9929950984313415,1.252853030979893,Hudson.2013
Eremitalpa_granti,Afrosoricida,Chrysochloridae,1.2817149700272958,1.2479732663618066,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.890421018800914,3.113943352306837,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0043213737826426,3.230448921378274,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0253058652647704,3.100370545117563,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0718820073061255,3.12057393120585,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0681858617461617,3.1271047983648077,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0755469613925306,3.184691430817599,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.924795995797912,3.03342375548695,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.8981764834976764,3.089905111439398,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.9614210940664485,3.110589710299249,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.9818186071706636,3.1072099696478683,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0293837776852097,3.089905111439398,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.9609461957338312,3.1172712956557644,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.984077033902831,3.146128035678238,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3,3.1172712956557644,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.952792443044092,3.12057393120585,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.912753303671323,3.130333768495006,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.041392685158225,3.1522883443830563,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0453229787866576,3.155336037465062,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,3.0043213737826426,3.1583624920952498,Hudson.2013
Lepus_americanus,Lagomorpha,Leporidae,2.976808337338066,3.187520720836463,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.786041210242554,3.2273724422896364,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.7649229846498886,3.1992064791616577,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.845098040014257,3.336859820916809,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.7937903846908188,3.2935835134961167,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.722633922533812,3.3092041796704077,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.7323937598229686,3.256717745977487,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.678518379040114,3.256717745977487,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.637489729512511,3.0453229787866576,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.782472624166286,3.1992064791616577,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.8419848045901137,3.246005904076029,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.7427251313046983,3.2237554536572413,Hudson.2013
Eulemur_fulvus,Primates,Lemuridae,2.8981764834976764,3.3356584522893016,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.662757831681574,3.247973266361807,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.77232170672292,3.3197304943302246,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.9339931638312424,3.343605508104172,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.832508912706236,3.3267453795653217,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.6434526764861874,3.3820170425748683,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.8027737252919755,3.387033701282363,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.696356388733332,3.398634324538392,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.866877814337499,3.376576957056512,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.7259116322950483,3.3092041796704077,Hudson.2013
Lemur_catta,Primates,Lemuridae,2.8870543780509568,3.422589839851482,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.640481436970422,0.9542425094393249,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.6665179805548809,0.9395192526186185,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.5965970956264601,0.8976270912904415,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.6344772701607315,0.9542425094393249,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.7641761323903307,0.9731278535996987,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.608526033577194,0.9030899869919435,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.6127838567197355,0.9294189257142927,Hudson.2013
Carollia_brevicauda,Chiroptera,Phyllostomidae,1.7315887651867388,0.9956351945975499,Hudson.2013
