Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10MR,MR,source
Lemmus_sibiricus,Rodentia,Cricetidae,1.7007037171450194,1.638312213182343,BMR,WhiteSeymore.2003
Lemniscomys_griselda,Rodentia,Muridae,1.6766936096248666,1.443528159063613,BMR,WhiteSeymore.2003
Lemniscomys_rosalia,Rodentia,Muridae,1.7035492982382305,1.4719807914158178,BMR,WhiteSeymore.2003
Malacothrix_typica,Rodentia,Nesomyidae,1.3364597338485296,0.9969728960095545,BMR,WhiteSeymore.2003
Auliscomys_boliviensis,Rodentia,Cricetidae,1.885361220031512,1.7268608026090806,BMR,WhiteSeymore.2003
Mastomys_natalensis,Rodentia,Muridae,1.6180480967120927,1.19897951935208,BMR,WhiteSeymore.2003
Megadontomys_thomasi,Rodentia,Cricetidae,2.044539760392411,1.776877457139131,BMR,WhiteSeymore.2003
Meriones_hurrianae,Rodentia,Muridae,1.8388490907372552,1.4195021779170436,BMR,WhiteSeymore.2003
Meriones_tristrami,Rodentia,Muridae,2.0492180226701815,1.6769825905816123,BMR,WhiteSeymore.2003
Meriones_unguiculatus,Rodentia,Muridae,1.8260748027008264,1.570160053691358,BMR,WhiteSeymore.2003
Mesocricetus_auratus,Rodentia,Cricetidae,1.9912260756924949,1.850423010388577,BMR,WhiteSeymore.2003
Micromys_minutus,Rodentia,Muridae,0.8674674878590515,1.0073881309380937,BMR,WhiteSeymore.2003
Microtus_agrestis,Rodentia,Cricetidae,1.4471580313422192,1.4865627912888149,BMR,WhiteSeymore.2003
Microtus_arvalis,Rodentia,Cricetidae,1.3010299956639813,1.475497365138655,BMR,WhiteSeymore.2003
Lasiopodomys_brandtii,Rodentia,Cricetidae,1.60422605308447,1.5684668956719132,BMR,WhiteSeymore.2003
Microtus_breweri,Rodentia,Cricetidae,1.725094521081469,1.5511620374634425,BMR,WhiteSeymore.2003
Microtus_californicus,Rodentia,Cricetidae,1.6434526764861874,1.51689005029688,BMR,WhiteSeymore.2003
Microtus_guentheri,Rodentia,Cricetidae,1.6414741105040995,1.5872800439245647,BMR,WhiteSeymore.2003
Microtus_longicaudus,Rodentia,Cricetidae,1.4563660331290431,1.5124094484714259,BMR,WhiteSeymore.2003
Microtus_mexicanus,Rodentia,Cricetidae,1.4593924877592308,1.3542785183554842,BMR,WhiteSeymore.2003
Microtus_montanus,Rodentia,Cricetidae,1.545307116465824,1.6037506770471885,BMR,WhiteSeymore.2003
Microtus_ochrogaster,Rodentia,Cricetidae,1.6693168805661123,1.5812821591380775,BMR,WhiteSeymore.2003
Microtus_oeconomus,Rodentia,Cricetidae,1.5276299008713388,1.6869968418773114,BMR,WhiteSeymore.2003
Microtus_pennsylvanicus,Rodentia,Cricetidae,1.5899496013257077,1.5587456126445693,BMR,WhiteSeymore.2003
Microtus_pinetorum,Rodentia,Cricetidae,1.4065401804339552,1.4495185227528007,BMR,WhiteSeymore.2003
Microtus_richardsoni,Rodentia,Cricetidae,1.817234730425498,1.7903156452882694,BMR,WhiteSeymore.2003
Microtus_subterraneus,Rodentia,Cricetidae,1.250420002308894,1.3777108745739697,BMR,WhiteSeymore.2003
Microtus_townsendii,Rodentia,Cricetidae,1.717670503002262,1.6392741061157643,BMR,WhiteSeymore.2003
Microtus_xanthognathus,Rodentia,Cricetidae,1.8356905714924256,1.6769825905816123,BMR,WhiteSeymore.2003
Millardia_meltada,Rodentia,Muridae,1.8286598965353198,1.4510032916584916,BMR,WhiteSeymore.2003
Mus_minutoides,Rodentia,Muridae,0.9063350418050907,1.063316917352007,BMR,WhiteSeymore.2003
Mus_spretus,Rodentia,Muridae,1.3384564936046048,1.474796324660519,BMR,WhiteSeymore.2003
Myopus_schisticolor,Rodentia,Cricetidae,1.421603926869831,1.6539172865129188,BMR,WhiteSeymore.2003
Mystromys_albicaudatus,Rodentia,Nesomyidae,1.9721102284028305,1.786224929186115,BMR,WhiteSeymore.2003
Spalax_ehrenbergi,Rodentia,Spalacidae,2.1398790864012365,1.7575563945949921,BMR,WhiteSeymore.2003
Spalax_ehrenbergi,Rodentia,Spalacidae,2.1271047983648077,1.690853453641141,BMR,WhiteSeymore.2003
Spalax_ehrenbergi,Rodentia,Spalacidae,2.1271047983648077,1.6011360124252811,BMR,WhiteSeymore.2003
Spalax_leucodon,Rodentia,Spalacidae,2.303196057420489,1.8554166441623554,BMR,WhiteSeymore.2003
Neofiber_alleni,Rodentia,Cricetidae,2.411788004543869,2.0191649535067504,BMR,WhiteSeymore.2003
Neotoma_albigula,Rodentia,Cricetidae,2.2624510897304293,1.8118279599788278,BMR,WhiteSeymore.2003
Neotoma_cinerea,Rodentia,Cricetidae,2.3119656603683665,1.9099632459291247,BMR,WhiteSeymore.2003
Neotoma_fuscipes,Rodentia,Cricetidae,2.271841606536499,1.8524861709523508,BMR,WhiteSeymore.2003
Neotoma_lepida,Rodentia,Cricetidae,2.041392685158225,1.6221254520890676,BMR,WhiteSeymore.2003
Notomys_alexis,Rodentia,Muridae,1.5092025223311027,1.3382441104517833,BMR,WhiteSeymore.2003
Notomys_cervinus,Rodentia,Muridae,1.534026106056135,1.3032417306141586,BMR,WhiteSeymore.2003
Ochrotomys_nuttalli,Rodentia,Cricetidae,1.290034611362518,1.1160749665148069,BMR,WhiteSeymore.2003
Oligoryzomys_longicaudatus,Rodentia,Cricetidae,1.4502491083193612,1.3906758517383373,BMR,WhiteSeymore.2003
Ondatra_zibethicus,Rodentia,Cricetidae,3.0019931738235304,2.4912491014018925,BMR,WhiteSeymore.2003
Onychomys_torridus,Rodentia,Cricetidae,1.2810333672477277,1.1543973866993396,BMR,WhiteSeymore.2003
Otomys_irroratus,Rodentia,Muridae,2.0086001717619175,1.6120133658843538,BMR,WhiteSeymore.2003
Otomys_sloggetti,Rodentia,Muridae,2.054191576796432,1.8092370829023852,BMR,WhiteSeymore.2003
Otomys_unisulcatus,Rodentia,Muridae,1.9822712330395684,1.7108628803309547,BMR,WhiteSeymore.2003
Oxymycterus_roberti,Rodentia,Cricetidae,1.921686475483602,1.6421470679614947,BMR,WhiteSeymore.2003
Parotomys_brantsii,Rodentia,Muridae,1.9370161074648142,1.6068676364691012,BMR,WhiteSeymore.2003
Peromyscus_boylii,Rodentia,Cricetidae,1.3654879848908996,1.417905505229248,BMR,WhiteSeymore.2003
Peromyscus_californicus,Rodentia,Cricetidae,1.677606952720493,1.4024369626241278,BMR,WhiteSeymore.2003
Peromyscus_californicus,Rodentia,Cricetidae,1.6580113966571124,1.3411170722975134,BMR,WhiteSeymore.2003
Peromyscus_californicus,Rodentia,Cricetidae,1.6954816764901974,1.4465336692033384,BMR,WhiteSeymore.2003
Peromyscus_crinitus,Rodentia,Cricetidae,1.2013971243204515,1.0827793971214392,BMR,WhiteSeymore.2003
Peromyscus_eremicus,Rodentia,Cricetidae,1.3324384599156054,1.20293366941612,BMR,WhiteSeymore.2003
Peromyscus_gossypinus,Rodentia,Cricetidae,1.3324384599156054,1.251307399707396,BMR,WhiteSeymore.2003
Peromyscus_leucopus,Rodentia,Cricetidae,1.3010299956639813,1.2042437593444373,BMR,WhiteSeymore.2003
Peromyscus_leucopus,Rodentia,Cricetidae,1.414973347970818,1.4405017044334252,BMR,WhiteSeymore.2003
Peromyscus_maniculatus,Rodentia,Cricetidae,1.3579348470004537,1.2501320417994615,BMR,WhiteSeymore.2003
Peromyscus_maniculatus,Rodentia,Cricetidae,1.3653007486379873,1.3468066010300492,BMR,WhiteSeymore.2003
Peromyscus_maniculatus,Rodentia,Cricetidae,1.2907022432878543,1.2829887477140889,BMR,WhiteSeymore.2003
Peromyscus_maniculatus,Rodentia,Cricetidae,1.3092041796704075,1.2571369433681199,BMR,WhiteSeymore.2003
Peromyscus_megalops,Rodentia,Cricetidae,1.8208579894397,1.6407129627004964,BMR,WhiteSeymore.2003
Peromyscus_keeni,Rodentia,Cricetidae,1.3905818785504354,1.3215949325950385,BMR,WhiteSeymore.2003
Peromyscus_polionotus,Rodentia,Cricetidae,1.0791812460476249,1.0155441355560064,BMR,WhiteSeymore.2003
Peromyscus_keeni,Rodentia,Cricetidae,1.4517864355242902,1.3524225562065133,BMR,WhiteSeymore.2003
Peromyscus_truei,Rodentia,Cricetidae,1.5224442335063197,1.4796800088508306,BMR,WhiteSeymore.2003
Peromyscus_truei,Rodentia,Cricetidae,1.5211380837040362,1.3889693879243203,BMR,WhiteSeymore.2003
Phenacomys_intermedius,Rodentia,Cricetidae,1.3324384599156054,1.5111207398643778,BMR,WhiteSeymore.2003
Phodopus_sungorus,Rodentia,Cricetidae,1.4099331233312946,1.294828983647743,BMR,WhiteSeymore.2003
Phyllotis_darwini,Rodentia,Cricetidae,1.6901960800285136,1.5006710452001821,BMR,WhiteSeymore.2003
Phyllotis_darwini,Rodentia,Cricetidae,1.7708520116421442,1.5368038874165755,BMR,WhiteSeymore.2003
Phyllotis_darwini,Rodentia,Cricetidae,1.5563025007672873,1.340161528497505,BMR,WhiteSeymore.2003
Phyllotis_magister,Rodentia,Cricetidae,1.797959643737196,1.5219547663776563,BMR,WhiteSeymore.2003
Phyllotis_xanthopygus,Rodentia,Cricetidae,1.7403626894942439,1.4366887345333077,BMR,WhiteSeymore.2003
Podomys_floridanus,Rodentia,Cricetidae,1.4885507165004443,1.3965962187343435,BMR,WhiteSeymore.2003
Pseudomys_gracilicaudatus,Rodentia,Muridae,1.9020028913507294,1.6063496942706774,BMR,WhiteSeymore.2003
Pseudomys_hermannsburgensis,Rodentia,Muridae,1.0863598306747482,1.05046159666642,BMR,WhiteSeymore.2003
Rattus_colletti,Rodentia,Muridae,2.219322508419337,1.773010787079799,BMR,WhiteSeymore.2003
Rattus_fuscipes,Rodentia,Muridae,1.8808135922807914,1.6094481222660562,BMR,WhiteSeymore.2003
Rattus_lutreolus,Rodentia,Muridae,2.037426497940624,1.4838227539227862,BMR,WhiteSeymore.2003
Rattus_sordidus,Rodentia,Muridae,2.271841606536499,1.7108628803309547,BMR,WhiteSeymore.2003
Rattus_villosissimus,Rodentia,Muridae,2.398981066658131,1.846863199622357,BMR,WhiteSeymore.2003
Reithrodon_auritus,Rodentia,Cricetidae,1.8959747323590646,1.5684668956719132,BMR,WhiteSeymore.2003
Reithrodontomys_megalotis,Rodentia,Cricetidae,0.9542425094393249,1.0352881937517635,BMR,WhiteSeymore.2003
Rhabdomys_pumilio,Rodentia,Muridae,1.5976951859255124,1.1896107080452731,BMR,WhiteSeymore.2003
Saccostomus_campestris,Rodentia,Nesomyidae,1.787460474518415,1.394912904681592,BMR,WhiteSeymore.2003
Scotinomys_teguina,Rodentia,Cricetidae,1.0791812460476249,1.177260269658844,BMR,WhiteSeymore.2003
Scotinomys_xerampelinus,Rodentia,Cricetidae,1.1818435879447726,1.186896358697582,BMR,WhiteSeymore.2003
Sekeetamys_calurus,Rodentia,Muridae,1.7551122663950711,1.3304886457550211,BMR,WhiteSeymore.2003
Sigmodon_alleni,Rodentia,Cricetidae,2.139249217571607,1.9912430542784396,BMR,WhiteSeymore.2003
Sigmodon_fulviventer,Rodentia,Cricetidae,2.139249217571607,1.999914427693423,BMR,WhiteSeymore.2003
Sigmodon_hispidus,Rodentia,Cricetidae,2.1439511164239633,2.0455881503915756,BMR,WhiteSeymore.2003
Sigmodon_leucotis,Rodentia,Cricetidae,2.109240968588203,1.9537845117851076,BMR,WhiteSeymore.2003
Sigmodon_ochrognathus,Rodentia,Cricetidae,2.0610753236297916,1.871190049355339,BMR,WhiteSeymore.2003
Steatomys_pratensis,Rodentia,Nesomyidae,1.5744942682853276,0.957263524904081,BMR,WhiteSeymore.2003
Stochomys_longicaudatus,Rodentia,Muridae,1.9253120914996495,1.6721102913389378,BMR,WhiteSeymore.2003
Tachyoryctes_splendens,Rodentia,Spalacidae,2.2810333672477277,1.861794915415991,BMR,WhiteSeymore.2003
Gerbilliscus_afra,Rodentia,Muridae,2.0273496077747564,1.943415621435321,BMR,WhiteSeymore.2003
Tatera_indica,Rodentia,Muridae,1.9395192526186185,1.5622015551404738,BMR,WhiteSeymore.2003
Gerbilliscus_leucogaster,Rodentia,Muridae,2.197611323169714,1.8056491997091555,BMR,WhiteSeymore.2003
Thallomys_paedulcus,Rodentia,Muridae,2.121887985103681,1.6241199193459708,BMR,WhiteSeymore.2003
Uromys_caudimaculatus,Rodentia,Muridae,2.9095560292411755,2.43958964008301,BMR,WhiteSeymore.2003
Glis_glis,Rodentia,Gliridae,2.3010299956639813,1.881762762594824,BMR,WhiteSeymore.2003
Muscardinus_avellanarius,Rodentia,Gliridae,1.3710678622717363,1.4824462250939827,BMR,WhiteSeymore.2003
Graphiurus_ocularis,Rodentia,Gliridae,1.8312296938670634,1.5052737550084185,BMR,WhiteSeymore.2003
Aconaemys_fuscus,Rodentia,Octodontidae,2.0492180226701815,1.7658910459568513,BMR,WhiteSeymore.2003
Octodon_bridgesi,Rodentia,Octodontidae,2.245759355967277,1.9462681406026177,BMR,WhiteSeymore.2003
Octodon_degus,Rodentia,Octodontidae,2.285557309007774,1.91406523138897,BMR,WhiteSeymore.2003
Octodon_lunatus,Rodentia,Octodontidae,2.2385478876813276,1.9173698000191906,BMR,WhiteSeymore.2003
Octodontomys_gliroides,Rodentia,Octodontidae,2.1818435879447726,1.7993812632209452,BMR,WhiteSeymore.2003
Octomys_mimax,Rodentia,Octodontidae,2.074084689028244,1.7438035159940128,BMR,WhiteSeymore.2003
Spalacopus_cyanus,Rodentia,Octodontidae,2.130333768495006,1.7116769283329387,BMR,WhiteSeymore.2003
Tympanoctomys_barrerae,Rodentia,Octodontidae,1.8536982117761744,1.570160053691358,BMR,WhiteSeymore.2003
Pedetes_capensis,Rodentia,Pedetidae,3.361727836017593,2.5826526067312683,BMR,WhiteSeymore.2003
Ammospermophilus_leucurus,Rodentia,Sciuridae,1.9809119377768436,1.6557712679065122,BMR,WhiteSeymore.2003
Cynomys_ludovicianus,Rodentia,Sciuridae,3.0462219372216364,2.3091379234694203,BMR,WhiteSeymore.2003
Epixerus_ebii,Rodentia,Sciuridae,2.662757831681574,2.066022810727932,BMR,WhiteSeymore.2003
Funisciurus_congicus,Rodentia,Sciuridae,2.050379756261458,1.6631090472241474,BMR,WhiteSeymore.2003
Funisciurus_isabella,Rodentia,Sciuridae,1.7781512503836436,1.6921314177273115,BMR,WhiteSeymore.2003
Funisciurus_lemniscatus,Rodentia,Sciuridae,1.9777236052888478,1.6354136853025263,BMR,WhiteSeymore.2003
Funisciurus_pyrropus,Rodentia,Sciuridae,2.387389826338729,1.9415034797359099,BMR,WhiteSeymore.2003
Glaucomys_volans,Rodentia,Sciuridae,1.807873132003332,1.5124094484714259,BMR,WhiteSeymore.2003
Heliosciurus_rufobrachium,Rodentia,Sciuridae,2.361727836017593,1.8082615052209314,BMR,WhiteSeymore.2003
Marmota_flaviventris,Rodentia,Sciuridae,3.632963168167261,2.8723713445749497,BMR,WhiteSeymore.2003
Marmota_monax,Rodentia,Sciuridae,3.423245873936808,2.5042915582492467,BMR,WhiteSeymore.2003
Paraxerus_cepapi,Rodentia,Sciuridae,2.3494717992143856,1.8453712899384227,BMR,WhiteSeymore.2003
Paraxerus_palliatus,Rodentia,Sciuridae,2.564192460626198,2.098579843749637,BMR,WhiteSeymore.2003
Paraxerus_palliatus,Rodentia,Sciuridae,2.3138672203691533,1.9263918217238472,BMR,WhiteSeymore.2003
Sciurus_aberti,Rodentia,Sciuridae,2.795184589682424,2.31717970112787,BMR,WhiteSeymore.2003
Sciurus_carolinensis,Rodentia,Sciuridae,2.6434526764861874,2.2508376381884703,BMR,WhiteSeymore.2003
Urocitellus_armatus,Rodentia,Sciuridae,2.505149978319906,1.8510134856418812,BMR,WhiteSeymore.2003
Otospermophilus_beecheyi,Rodentia,Sciuridae,2.777861624176242,2.185259568511762,BMR,WhiteSeymore.2003
Urocitellus_beldingi,Rodentia,Sciuridae,2.481442628502305,1.7879340792940563,BMR,WhiteSeymore.2003
Spermophilus_citellus,Rodentia,Sciuridae,2.380211241711606,2.0410405226408552,BMR,WhiteSeymore.2003
Callospermophilus_lateralis,Rodentia,Sciuridae,2.374748346010104,1.8396548269721824,BMR,WhiteSeymore.2003
Xerospermophilus_mohavensis,Rodentia,Sciuridae,2.380211241711606,1.7354147752877245,BMR,WhiteSeymore.2003
Urocitellus_parryii,Rodentia,Sciuridae,2.8129133566428557,2.3991090192752003,BMR,WhiteSeymore.2003
Urocitellus_richardsonii,Rodentia,Sciuridae,2.437750562820388,1.8020314284661778,BMR,WhiteSeymore.2003
Callospermophilus_saturatus,Rodentia,Sciuridae,2.401745082237063,1.8910092060264527,BMR,WhiteSeymore.2003
Xerospermophilus_spilosoma,Rodentia,Sciuridae,2.2405492482826,1.6478365966940305,BMR,WhiteSeymore.2003
Xerospermophilus_tereticaudus,Rodentia,Sciuridae,2.2227164711475833,1.6539172865129188,BMR,WhiteSeymore.2003
Urocitellus_townsendii,Rodentia,Sciuridae,2.359835482339888,1.7055340468258875,BMR,WhiteSeymore.2003
Ictidomys_tridecemlineatus,Rodentia,Sciuridae,2.3126004392612596,1.8304727834341874,BMR,WhiteSeymore.2003
Urocitellus_undulatus,Rodentia,Sciuridae,2.832508912706236,2.5072966162929844,BMR,WhiteSeymore.2003
Neotamias_alpinus,Rodentia,Sciuridae,1.591064607026499,1.4442814887961324,BMR,WhiteSeymore.2003
Neotamias_amoenus,Rodentia,Sciuridae,1.7566361082458481,1.6667319627649355,BMR,WhiteSeymore.2003
Neotamias_merriami,Rodentia,Sciuridae,1.8750612633917,1.5796318931299564,BMR,WhiteSeymore.2003
Neotamias_minimus,Rodentia,Sciuridae,1.6608654780038692,1.5446400864994392,BMR,WhiteSeymore.2003
Neotamias_palmeri,Rodentia,Sciuridae,1.841359470454855,1.7365682805658562,BMR,WhiteSeymore.2003
Tamias_striatus,Rodentia,Sciuridae,1.941511432634403,1.637348185079726,BMR,WhiteSeymore.2003
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,2.3585059114902354,2.088964074958038,BMR,WhiteSeymore.2003
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,2.305351369446624,2.1925770277429497,BMR,WhiteSeymore.2003
Xerus_inauris,Rodentia,Sciuridae,2.733999286538387,2.196722749428276,BMR,WhiteSeymore.2003
Xerus_princeps,Rodentia,Sciuridae,2.7795964912578244,2.2147123075731234,BMR,WhiteSeymore.2003
Ptilocercus_lowii,Scandentia,Ptilocercidae,1.7634279935629373,1.3215949325950385,BMR,WhiteSeymore.2003
Tupaia_glis,Scandentia,Tupaiidae,2.089905111439398,1.6539172865129188,BMR,WhiteSeymore.2003
Urogale_everetti,Scandentia,Tupaiidae,2.415974411376566,2.0335475321754624,BMR,WhiteSeymore.2003
Orycteropus_afer,Tubulidentata,Orycteropodidae,4.681241237375588,3.4715568826638568,BMR,WhiteSeymore.2003
Bradypus_variegatus,Pilosa,Bradypodidae,3.578639209968072,2.519429791347153,BMR,WhiteSeymore.2003
Cabassous_centralis,Cingulata,CingulataFam,3.6364878963533656,2.645475011310422,BMR,WhiteSeymore.2003
Chaetophractus_vellerosus,Cingulata,CingulataFam,3.3324384599156054,2.4305174835268244,BMR,WhiteSeymore.2003
Chaetophractus_vellerosus,Cingulata,CingulataFam,3.0453229787866576,2.1688271021219814,BMR,WhiteSeymore.2003
Chaetophractus_villosus,Cingulata,CingulataFam,3.6570558528571038,2.590517036414987,BMR,WhiteSeymore.2003
Dasypus_novemcinctus,Cingulata,CingulataFam,3.545307116465824,2.620121783105215,BMR,WhiteSeymore.2003
Euphractus_sexcinctus,Cingulata,CingulataFam,3.9132839017604186,2.775475375269522,BMR,WhiteSeymore.2003
Priodontes_maximus,Cingulata,CingulataFam,4.655042341331201,3.1642615464684365,BMR,WhiteSeymore.2003
Tolypeutes_matacus,Cingulata,CingulataFam,3.0644579892269186,2.0053249703743203,BMR,WhiteSeymore.2003
Zaedyus_pichiy,Cingulata,CingulataFam,3.2405492482826,2.277498226015828,BMR,WhiteSeymore.2003
Choloepus_hoffmanni,Pilosa,Megalonychidae,3.576341350205793,2.4634229877805525,BMR,WhiteSeymore.2003
Cyclopes_didactylus,Pilosa,Cyclopedidae,2.380211241711606,1.7400105269768738,BMR,WhiteSeymore.2003
Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,4.48572142648158,3.09924670680873,BMR,WhiteSeymore.2003
Tamandua_mexicana,Pilosa,Myrmecophagidae,3.59955559098598,2.6796173477945797,BMR,WhiteSeymore.2003
Tamandua_tetradactyla,Pilosa,Myrmecophagidae,3.5440680443502757,2.63686536737363,BMR,WhiteSeymore.2003
Antechinomys_laniger,Dasyuromorphia,Dasyuridae,1.4116197059632303,1.086226196816219,BMR,WhiteSeymore.2003
Antechinomys_laniger,Dasyuromorphia,Dasyuridae,1.3838153659804313,1.0578540216505048,BMR,WhiteSeymore.2003
Antechinus_flavipes,Dasyuromorphia,Dasyuridae,1.667452952889954,1.3372822175183618,BMR,WhiteSeymore.2003
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,1.4502491083193612,1.2120223759180557,BMR,WhiteSeymore.2003
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,1.825426117767823,1.4824462250939827,BMR,WhiteSeymore.2003
Dasycercus_cristicauda,Dasyuromorphia,Dasyuridae,2.0043213737826426,1.3906758517383373,BMR,WhiteSeymore.2003
Dasyuroides_byrnei,Dasyuromorphia,Dasyuridae,1.9623693356700211,1.5386248313082012,BMR,WhiteSeymore.2003
Dasyurus_geoffroii,Dasyuromorphia,Dasyuridae,3.1316186643491255,2.4379889038925686,BMR,WhiteSeymore.2003
Dasyurus_hallucatus,Dasyuromorphia,Dasyuridae,2.7466341989375787,2.0687119492387134,BMR,WhiteSeymore.2003
Dasyurus_maculatus,Dasyuromorphia,Dasyuridae,3.250907699700856,2.452556855042439,BMR,WhiteSeymore.2003
Dasyurus_viverrinus,Dasyuromorphia,Dasyuridae,2.9921114877869495,2.2810201468429296,BMR,WhiteSeymore.2003
Ningaui_yvonneae,Dasyuromorphia,Dasyuridae,1.0644579892269184,0.8790053280496348,BMR,WhiteSeymore.2003
Phascogale_tapoatafa,Dasyuromorphia,Dasyuridae,2.1958996524092336,1.787592786952796,BMR,WhiteSeymore.2003
Planigale_gilesi,Dasyuromorphia,Dasyuridae,0.9590413923210935,0.5282037156546578,BMR,WhiteSeymore.2003
Planigale_ingrami,Dasyuromorphia,Dasyuridae,0.8512583487190752,0.7361841191238208,BMR,WhiteSeymore.2003
Planigale_maculata,Dasyuromorphia,Dasyuridae,1.0334237554869496,0.7622869216880259,BMR,WhiteSeymore.2003
Planigale_tenuirostris,Dasyuromorphia,Dasyuridae,0.8512583487190752,0.7361841191238208,BMR,WhiteSeymore.2003
Pseudantechinus_macdonnellensis,Dasyuromorphia,Dasyuridae,1.6344772701607315,1.1176745796745997,BMR,WhiteSeymore.2003
Sarcophilus_harrisii,Dasyuromorphia,Dasyuridae,3.761551988564182,2.8054526418954797,BMR,WhiteSeymore.2003
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,1.2148438480476977,1.0827793971214392,BMR,WhiteSeymore.2003
Sminthopsis_macroura,Dasyuromorphia,Dasyuridae,1.2866809693549301,1.0352881937517635,BMR,WhiteSeymore.2003
Sminthopsis_murina,Dasyuromorphia,Dasyuridae,1.2787536009528289,1.0155441355560064,BMR,WhiteSeymore.2003
Myrmecobius_fasciatus,Dasyuromorphia,Myrmecobiidae,2.6020599913279625,1.8366156649412384,BMR,WhiteSeymore.2003
Caluromys_derbianus,Didelphimorphia,Didelphidae,2.5171958979499744,2.035288193751764,BMR,WhiteSeymore.2003
Chironectes_minimus,Didelphimorphia,Didelphidae,2.9708116108725178,2.3430218757102517,BMR,WhiteSeymore.2003
Didelphis_marsupialis,Didelphimorphia,Didelphidae,3.0663259253620376,2.4397417838862494,BMR,WhiteSeymore.2003
Didelphis_virginiana,Didelphimorphia,Didelphidae,3.3958503760187813,2.603229001931125,BMR,WhiteSeymore.2003
Lutreolina_crassicaudata,Didelphimorphia,Didelphidae,2.9095560292411755,2.2916317092175955,BMR,WhiteSeymore.2003
Philander_opossum,Didelphimorphia,Didelphidae,2.8756399370041685,2.212022375918056,BMR,WhiteSeymore.2003
Gracilinanus_microtarsus,Didelphimorphia,Didelphidae,1.1139433523068367,0.9618592765932299,BMR,WhiteSeymore.2003
Marmosa_robinsoni,Didelphimorphia,Didelphidae,2.0863598306747484,1.674331751332896,BMR,WhiteSeymore.2003
Metachirus_nudicaudatus,Didelphimorphia,Didelphidae,2.526339277389844,1.9948595366961552,BMR,WhiteSeymore.2003
Monodelphis_brevicaudata,Didelphimorphia,Didelphidae,1.8779469516291882,1.4389805313128925,BMR,WhiteSeymore.2003
Monodelphis_domestica,Didelphimorphia,Didelphidae,2.0170333392987803,1.4612569260240447,BMR,WhiteSeymore.2003
Acrobates_pygmaeus,Diprotodontia,Acrobatidae,1.146128035678238,0.8620826229335705,BMR,WhiteSeymore.2003
Burramys_parvus,Diprotodontia,Burramyidae,1.6464037262230695,1.2489534943139187,BMR,WhiteSeymore.2003
Cercartetus_concinnus,Diprotodontia,Burramyidae,1.2695129442179163,1.0314105386885617,BMR,WhiteSeymore.2003
Cercartetus_lepidus,Diprotodontia,Burramyidae,1.100370545117563,0.957263524904081,BMR,WhiteSeymore.2003
Cercartetus_nanus,Diprotodontia,Burramyidae,1.845098040014257,1.4627021668982256,BMR,WhiteSeymore.2003
Dendrolagus_matschiei,Diprotodontia,Macropodidae,3.842609239610562,2.837468776306717,BMR,WhiteSeymore.2003
Lagorchestes_conspicillatus,Diprotodontia,Macropodidae,3.424881636631067,2.613137290591374,BMR,WhiteSeymore.2003
Macropus_eugenii,Diprotodontia,Macropodidae,3.688241795977712,2.8261829598140205,BMR,WhiteSeymore.2003
Macropus_robustus,Diprotodontia,Macropodidae,4.466867620354109,3.437775025924737,BMR,WhiteSeymore.2003
Macropus_rufus,Diprotodontia,Macropodidae,4.511749711344983,3.45012789208869,BMR,WhiteSeymore.2003
Setonix_brachyurus,Diprotodontia,Macropodidae,3.4271614029259654,2.604427919224223,BMR,WhiteSeymore.2003
Petaurus_breviceps,Diprotodontia,Petauridae,2.103803720955957,1.6368653673736298,BMR,WhiteSeymore.2003
Gymnobelideus_leadbeateri,Diprotodontia,Petauridae,2.220108088040055,1.695521050402834,BMR,WhiteSeymore.2003
Spilocuscus_maculatus,Diprotodontia,Phalangeridae,3.6283889300503116,2.741265879132231,BMR,WhiteSeymore.2003
Trichosurus_vulpecula,Diprotodontia,Phalangeridae,3.302114376956201,2.5473793724447806,BMR,WhiteSeymore.2003
Phascolarctos_cinereus,Diprotodontia,Phascolarctidae,3.6780629049743454,2.697626214398325,BMR,WhiteSeymore.2003
Bettongia_gaimardi,Diprotodontia,Potoroidae,3.1414497734004674,2.4901669155576402,BMR,WhiteSeymore.2003
Bettongia_penicillata,Diprotodontia,Potoroidae,3.00774777800074,2.4323780839388216,BMR,WhiteSeymore.2003
Potorous_tridactylus,Diprotodontia,Potoroidae,2.9894498176666917,2.3026163964789,BMR,WhiteSeymore.2003
Aepyprymnus_rufescens,Diprotodontia,Potoroidae,3.450249108319361,2.713138380576572,BMR,WhiteSeymore.2003
Petauroides_volans,Diprotodontia,Pseudocheiridae,3.0572856444182146,2.4419419003873593,BMR,WhiteSeymore.2003
Pseudocheirus_occidentalis,Diprotodontia,Pseudocheiridae,2.935003151453655,2.294828983647743,BMR,WhiteSeymore.2003
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,2.9618954736678504,2.317078831430075,BMR,WhiteSeymore.2003
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,1,1.1455036735393571,BMR,WhiteSeymore.2003
