Binomial.1.2,Genus.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,BMR,log10BM,log10BMR,Source,Accepted,Comment
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,20.38,18.077440608,1.3092041796704075,1.2571369433681199,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,23.2,22.2569448765696,1.3654879848908996,1.3474655501915422,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,19.5,19.176548996966403,1.290034611362518,1.2827704544288179,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,18.9,18.9499784080128,1.276461804173244,1.2776087194604904,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,17,14.751191536128,1.2304489213782739,1.1688271021219812,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,16.7,14.028093911808,1.2227164711475833,1.1469986646263084,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,15.5,20.5504344831744,1.1903316981702914,1.3128210082875333,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,17.7,9.3134974012416,1.2479732663618066,0.9691127977198756,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,18.9,14.5198002963456,1.276461804173244,1.1619606431690641,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,22.4,21.6350809196544,1.3502480183341627,1.335158523888506,Genoud.2018,1,NA
Peromyscus_maniculatus,Peromyscus,Rodentia,Cricetidae,Peromyscus_maniculatus,23.7,18.077440608,1.3747483460101038,1.2571369433681199,Genoud.2018,1,NA
Peromyscus_megalops,Peromyscus,Rodentia,Cricetidae,Peromyscus_megalops,66.2,43.694379112243205,1.8208579894397,1.640425572495742,Genoud.2018,1,NA
Peromyscus_polionotus,Peromyscus,Rodentia,Cricetidae,Peromyscus_polionotus,12,10.3547579802624,1.0791812460476249,1.015139952667919,Genoud.2018,1,NA
Peromyscus_polionotus,Peromyscus,Rodentia,Cricetidae,Peromyscus_polionotus,14.5,13.073605047705602,1.1613680022349748,1.116395360835427,Genoud.2018,1,NA
Peromyscus_truei,Peromyscus,Rodentia,Cricetidae,Peromyscus_truei,33.3,30.177274188288,1.5224442335063197,1.4796800088508308,Genoud.2018,1,NA
Peromyscus_truei,Peromyscus,Rodentia,Cricetidae,Peromyscus_truei,33.2,24.488906210304,1.5211380837040362,1.3889693879243203,Genoud.2018,1,NA
Phenacomys_intermedius,Phenacomys,Rodentia,Cricetidae,Phenacomys_intermedius,21.5,32.4092355220224,1.3324384599156054,1.5106687868951247,Genoud.2018,1,NA
Phodopus_roborovskii,Phodopus,Rodentia,Cricetidae,Phodopus_roborovskii,21.8,14.510158994688,1.3384564936046048,1.1616721712342444,Genoud.2018,1,NA
Phodopus_sungorus,Phodopus,Rodentia,Cricetidae,Phodopus_sungorus,31.1,25.4867809318656,1.4927603890268375,1.4063149860455124,Genoud.2018,1,NA
Phodopus_sungorus,Phodopus,Rodentia,Cricetidae,Phodopus_sungorus,31.3,18.8632066930944,1.4955443375464486,1.2756155235410813,Genoud.2018,1,NA
Phodopus_sungorus,Phodopus,Rodentia,Cricetidae,Phodopus_sungorus,51.85,35.841538912128,1.7147487607250598,1.5543866484983742,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,59,34.41944691763201,1.7708520116421442,1.5368038874165755,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,53.7,31.141404354047996,1.7299742856995557,1.493338193635485,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,65.6,41.409390619392006,1.8169038393756602,1.6170988394716435,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,58.8,29.116731005952,1.7693773260761385,1.464142614261533,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,44.37,24.879378927436797,1.647089428716555,1.395839534710353,Genoud.2018,1,NA
Phyllotis_darwini,Phyllotis,Rodentia,Cricetidae,Phyllotis_darwini,72.1,32.274257298816,1.857935264719429,1.508856256988429,Genoud.2018,1,NA
Phyllotis_magister,Phyllotis,Rodentia,Cricetidae,Phyllotis_magister,50.7,29.550589580544,1.705007959333336,1.470566150158816,Genoud.2018,1,NA
Phyllotis_xanthopygus,Phyllotis,Rodentia,Cricetidae,Phyllotis_xanthopygus,35.9,21.789341746176,1.5550944485783191,1.3382441104517833,Genoud.2018,1,NA
Phyllotis_xanthopygus,Phyllotis,Rodentia,Cricetidae,Phyllotis_xanthopygus,36.4,26.851025116416,1.561101383649056,1.42896087081413,Genoud.2018,1,NA
Podomys_floridanus,Podomys,Rodentia,Cricetidae,Podomys_floridanus,30.8,24.9420473882112,1.4885507165004443,1.3969321000209256,Genoud.2018,1,NA
Podomys_floridanus,Podomys,Rodentia,Cricetidae,Podomys_floridanus,39.6,26.7256881948672,1.5976951859255124,1.4269288972441514,Genoud.2018,1,NA
Reithrodon_auritus,Reithrodon,Rodentia,Cricetidae,Reithrodon_auritus,78.7,37.022598365184,1.8959747323590646,1.5684668956719132,Genoud.2018,1,NA
Reithrodontomys_megalotis,Reithrodontomys,Rodentia,Cricetidae,Reithrodontomys_megalotis,9,10.846464364800001,0.9542425094393249,1.0352881937517635,Genoud.2018,1,NA
Reithrodontomys_megalotis,Reithrodontomys,Rodentia,Cricetidae,Reithrodontomys_megalotis,9.54,10.2776275670016,0.9795483747040951,1.0118928759949357,Genoud.2018,1,NA
Reithrodontomys_megalotis,Reithrodontomys,Rodentia,Cricetidae,Reithrodontomys_megalotis,7.85,9.954643961472,0.8948696567452525,0.9980257316328209,Genoud.2018,1,NA
Scotinomys_teguina,Scotinomys,Rodentia,Cricetidae,Scotinomys_teguina,12,14.25370037059584,1.0791812460476249,1.1539276251804138,Genoud.2018,0,NA
Scotinomys_xerampelinus,Scotinomys,Rodentia,Cricetidae,Scotinomys_xerampelinus,15.2,13.532531006607359,1.1818435879447726,1.1313790308477507,Genoud.2018,0,NA
Sigmodon_hispidus,Sigmodon,Rodentia,Cricetidae,Sigmodon_hispidus,152.4,60.981232984319995,2.182984967003582,1.7851962011522378,Genoud.2018,1,NA
Sigmodon_hispidus,Sigmodon,Rodentia,Cricetidae,Sigmodon_hispidus,140.5,69.754817492736,2.1476763242410986,1.8435742067594385,Genoud.2018,1,NA
Tscherskia_triton,Tscherskia,Rodentia,Cricetidae,Tscherskia_triton,132,68.89288512454655,2.12057393120585,1.8381743726957263,Genoud.2018,0,NA
Dipus_sagitta,Dipus,Rodentia,Dipodidae,Dipus_sagitta,79.2,38.30681974597632,1.8987251815894934,1.5832760981040754,Genoud.2018,0,NA
Jaculus_jaculus,Jaculus,Rodentia,Dipodidae,Jaculus_jaculus,74.5,44.157161591808,1.8721562727482928,1.6450011493082515,Genoud.2018,1,NA
Jaculus_orientalis,Jaculus,Rodentia,Dipodidae,Jaculus_orientalis,158.7,63.054112840704,2.2005769267548483,1.7997134196286495,Genoud.2018,1,NA
Jaculus_orientalis,Jaculus,Rodentia,Dipodidae,Jaculus_orientalis,139.1,67.055253028608,2.143327129992046,1.8264328056324475,Genoud.2018,1,NA
Napaeozapus_insignis,Napaeozapus,Rodentia,Dipodidae,Napaeozapus_insignis,21.6,18.752331724032,1.334453751150931,1.2730552769661088,Genoud.2018,1,NA
Sicista_betulina,Sicista,Rodentia,Dipodidae,Sicista_betulina,11.5,16.1202563715072,1.0606978403536116,1.2073719444073798,Genoud.2018,0,NA
Zapus_hudsonius,Zapus,Rodentia,Dipodidae,Zapus_hudsonius,30,19.089777282048,1.4771212547196624,1.2808008615659134,Genoud.2018,0,NA
Zapus_hudsonius,Zapus,Rodentia,Dipodidae,Zapus_hudsonius,20,26.7256881948672,1.3010299956639813,1.4269288972441514,Genoud.2018,0,NA
Zapus_hudsonius,Zapus,Rodentia,Dipodidae,Zapus_hudsonius,24.3,30.67090883315712,1.3856062735983121,1.4867266450851004,Genoud.2018,0,NA
Zapus_princeps,Zapus,Rodentia,Dipodidae,Zapus_princeps,27.5,24.01069764808704,1.4393326938302626,1.3804047789788412,Genoud.2018,0,NA
Acomys_cahirinus,Acomys,Rodentia,Muridae,Acomys_cahirinus,42,22.271406829056,1.6232492903979006,1.3477476511965265,Genoud.2018,1,NA
Acomys_cahirinus,Acomys,Rodentia,Muridae,Acomys_cahirinus,48.5,23.38015651968,1.6857417386022637,1.3688474142426648,Genoud.2018,1,NA
Acomys_russatus,Acomys,Rodentia,Muridae,Acomys_russatus,51.1,19.6875379848192,1.7084209001347128,1.2941914090552737,Genoud.2018,1,NA
Acomys_spinosissimus,Acomys,Rodentia,Muridae,Acomys_spinosissimus,27.02,21.283173409152,1.4316853446860118,1.3280363835539886,Genoud.2018,1,NA
Acomys_subspinosus,Acomys,Rodentia,Muridae,Acomys_subspinosus,32.26,40.233151817164796,1.5086643630529426,1.604584056016091,Genoud.2018,1,NA
Apodemus_alpicola,Apodemus,Rodentia,Muridae,Apodemus_alpicola,31.1,26.706405591552,1.4927603890268375,1.426615440368831,Genoud.2018,1,NA
Apodemus_argenteus,Apodemus,Rodentia,Muridae,Apodemus_argenteus,15.7,23.765808585983997,1.1958996524092338,1.375952594917631,Genoud.2018,1,NA
Apodemus_chevrieri,Apodemus,Rodentia,Muridae,Apodemus_chevrieri,32.56,42.3783414359808,1.5126843962171637,1.6271439556948193,Genoud.2018,1,NA
Apodemus_flavicollis,Apodemus,Rodentia,Muridae,Apodemus_flavicollis,27.35,30.4568719363584,1.4369573306694496,1.4836852972095311,Genoud.2018,1,NA
Apodemus_flavicollis,Apodemus,Rodentia,Muridae,Apodemus_flavicollis,33.3,32.732219127552,1.5224442335063197,1.5149754499209027,Genoud.2018,1,NA
Apodemus_mystacinus,Apodemus,Rodentia,Muridae,Apodemus_mystacinus,31.1,25.019177801472,1.4927603890268375,1.398273033488859,Genoud.2018,1,NA
Apodemus_sylvaticus,Apodemus,Rodentia,Muridae,Apodemus_sylvaticus,25.3,20.487766022400002,1.403120521175818,1.3114946056907126,Genoud.2018,1,NA
Apodemus_sylvaticus,Apodemus,Rodentia,Muridae,Apodemus_sylvaticus,25.6,28.44183988992,1.4082399653118496,1.4539576872825453,Genoud.2018,1,NA
Apodemus_witherbyi,Apodemus,Rodentia,Muridae,Apodemus_witherbyi,19.6,23.042710961663996,1.2922560713564761,1.3625335722525198,Genoud.2018,1,NA
Conilurus_penicillatus,Conilurus,Rodentia,Muridae,Conilurus_penicillatus,212.3,78.38378247628799,2.326949994165999,1.8942262168984505,Genoud.2018,1,NA
Desmodillus_auricularis,Desmodillus,Rodentia,Muridae,Desmodillus_auricularis,71.9,42.286749070233604,1.8567288903828827,1.6262042986458864,Genoud.2018,1,NA
Gerbillus_dasyurus,Gerbillus,Rodentia,Muridae,Dipodillus_dasyurus,27.6,14.1052243250688,1.4409090820652177,1.1493799974296932,Genoud.2018,1,NA
Gerbilliscus_afra,Gerbilliscus,Rodentia,Muridae,Gerbilliscus_afra,106.5,87.784051592448,2.0273496077747564,1.943415621435321,Genoud.2018,1,NA
Gerbilliscus_leucogaster,Gerbilliscus,Rodentia,Muridae,Gerbilliscus_leucogaster,157.6,63.8736234816,2.1975562131535367,1.8053215539132277,Genoud.2018,1,NA
Gerbillurus_paeba,Gerbillurus,Rodentia,Muridae,Gerbillurus_paeba,31.13,13.358023446604804,1.4931791206825153,1.125742201422633,Genoud.2018,1,NA
Gerbillurus_paeba,Gerbillurus,Rodentia,Muridae,Gerbillurus_paeba,33.9,16.7855061858816,1.530199698203082,1.2249344424217135,Genoud.2018,1,NA
Gerbillurus_setzeri,Gerbillurus,Rodentia,Muridae,Gerbillurus_setzeri,46.1,17.846049368217603,1.6637009253896482,1.2515420900572864,Genoud.2018,1,NA
Gerbillurus_tytonis,Gerbillurus,Rodentia,Muridae,Gerbillurus_tytonis,29.9,15.2766424764672,1.4756711883244296,1.1840279148307016,Genoud.2018,1,NA
Gerbillurus_vallinus,Gerbillurus,Rodentia,Muridae,Gerbillurus_vallinus,38.8,16.7614029317376,1.5888317255942073,1.2243103663236594,Genoud.2018,1,NA
Gerbillus_andersoni,Gerbillus,Rodentia,Muridae,Gerbillus_andersoni,35.3,18.718587168230396,1.5477747053878226,1.2722730661864485,Genoud.2018,1,NA
Gerbillus_nanus,Gerbillus,Rodentia,Muridae,Gerbillus_nanus,28.4,10.8030785073408,1.4533183400470377,1.0335475321754624,Genoud.2018,1,NA
Gerbillus_pusillus,Gerbillus,Rodentia,Muridae,Gerbillus_pusillus,12.6,6.498237317222401,1.100370545117563,0.8127955678397022,Genoud.2018,1,NA
Gerbillus_pusillus,Gerbillus,Rodentia,Muridae,Gerbillus_pusillus,12.6,5.5871343105792,1.100370545117563,0.7471891116039971,Genoud.2018,1,NA
Golunda_ellioti,Golunda,Rodentia,Muridae,Golunda_ellioti,56.2,25.749988467118083,1.749736315569061,1.4107770388658274,Genoud.2018,0,NA
Hydromys_chrysogaster,Hydromys,Rodentia,Muridae,Hydromys_chrysogaster,780,221.07504700876802,2.8920946026904804,2.3445397260343213,Genoud.2018,1,NA
Lemniscomys_rosalia,Lemniscomys,Rodentia,Muridae,Lemniscomys_rosalia,47.5,24.443399266480128,1.6766936096248666,1.3881616017349638,Genoud.2018,0,NA
Lemniscomys_rosalia,Lemniscomys,Rodentia,Muridae,Lemniscomys_rosalia,48.8,25.050029966776318,1.6884198220027107,1.3988082497401033,Genoud.2018,0,NA
Mastomys_natalensis,Mastomys,Rodentia,Muridae,Mastomys_natalensis,41.5,15.8069140676352,1.6180480967120927,1.1988470923097663,Genoud.2018,1,NA
Meriones_hurrianae,Meriones,Rodentia,Muridae,Meriones_hurrianae,72.3,25.79048193408,1.8591382972945307,1.4114594576616295,Genoud.2018,1,NA
Meriones_unguiculatus,Meriones,Rodentia,Muridae,Meriones_unguiculatus,68.4,35.2823434159872,1.8350561017201164,1.547557422798584,Genoud.2018,1,NA
Meriones_unguiculatus,Meriones,Rodentia,Muridae,Meriones_unguiculatus,63.6,31.623469436927998,1.8034571156484138,1.5000095150160613,Genoud.2018,1,NA
Meriones_unguiculatus,Meriones,Rodentia,Muridae,Meriones_unguiculatus,63.7,39.914988862464,1.8041394323353503,1.6011360124252811,Genoud.2018,1,NA
Aethomys_namaquensis,Aethomys,Rodentia,Muridae,Micaelamys_namaquensis,48.37,20.752901817984,1.6845760873884552,1.3170788314300748,Genoud.2018,1,NA
Aethomys_namaquensis,Aethomys,Rodentia,Muridae,Micaelamys_namaquensis,66.3,25.250569041254405,1.8215135284047732,1.4022711697296146,Genoud.2018,1,NA
Micromys_minutus,Micromys,Rodentia,Muridae,Micromys_minutus,8.7,18.4534513726464,0.9395192526186185,1.266077604745207,Genoud.2018,0,NA
Micromys_minutus,Micromys,Rodentia,Muridae,Micromys_minutus,7.4,8.976437495291904,0.8692317197309762,0.9531040111537179,Genoud.2018,0,NA
Millardia_meltada,Millardia,Rodentia,Muridae,Millardia_meltada,67.4,24.876100884873217,1.8286598965353198,1.3957823094236412,Genoud.2018,0,NA
Mus_macedonicus,Mus,Rodentia,Muridae,Mus_macedonicus,14.04,9.3424213062144,1.1473671077937864,0.9704594483551476,Genoud.2018,1,NA
Mus_macedonicus,Mus,Rodentia,Muridae,Mus_macedonicus,14.2,12.5963606156544,1.1522883443830565,1.1002450853677268,Genoud.2018,1,NA
Mus_minutoides,Mus,Rodentia,Muridae,Mus_minutoides,8.27,10.4511709968384,0.9175055095525466,1.0191649535067504,Genoud.2018,1,NA
Mus_minutoides,Mus,Rodentia,Muridae,Mus_minutoides,8.06,11.56956198912,0.9063350418050907,1.0633169173520072,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,21,15.06453384,1.3222192947339193,1.177955697320495,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,45.5,32.2453333938432,1.6580113966571124,1.5084668715930343,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,20.7,18.55950569088,1.3159703454569178,1.2685664051489016,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,18,18.511299182592,1.255272505103306,1.267436900007932,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,11.2,10.316192773632,1.0492180226701815,1.013519448989592,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,19.7,10.942877381375999,1.294466226161593,1.0391315328335238,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,22.8,15.136843602432,1.3579348470004537,1.180035323713616,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,19.3,12.196246596864,1.2855573090077739,1.086226196816219,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,21.7,13.73885486208,1.3364597338485296,1.1379505356489112,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,18.2,12.581898663168001,1.2600713879850747,1.099746182978682,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,31.1,18.062978655513596,1.4927603890268375,1.2567893687341989,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,13.23,11.477969623372799,1.121559844187501,1.0598650710452808,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,22.8,17.016897425664,1.3579348470004537,1.2308803810282236,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,21.8,17.35434298368,1.3384564936046048,1.2394081764076883,Genoud.2018,1,NA
Mus_musculus,Mus,Rodentia,Muridae,Mus_musculus,24.8,17.788201558272,1.3944516808262162,1.2501320417994615,Genoud.2018,1,NA
Otomys_sloggetti,Otomys,Rodentia,Muridae,Myotomys_sloggetti,113.3,64.59672110592,2.0542299098633974,1.8102104740052087,Genoud.2018,1,NA
Otomys_unisulcatus,Otomys,Rodentia,Muridae,Myotomys_unisulcatus,96,51.388137835007996,1.9822712330395684,1.7108628803309545,Genoud.2018,1,NA
Notomys_alexis,Notomys,Rodentia,Muridae,Notomys_alexis,32.3,21.798983047833598,1.5092025223311027,1.338436233649742,Genoud.2018,1,NA
Notomys_alexis,Notomys,Rodentia,Muridae,Notomys_alexis,38.8,24.006841127423996,1.5888317255942073,1.3803350184001186,Genoud.2018,1,NA
Notomys_alexis,Notomys,Rodentia,Muridae,Notomys_alexis,33,19.379016331776,1.5185139398778875,1.2873317287248711,Genoud.2018,1,NA
Notomys_cervinus,Notomys,Rodentia,Muridae,Notomys_cervinus,34.2,20.1117552577536,1.534026106056135,1.3034499753948943,Genoud.2018,1,NA
Parotomys_brantsii,Parotomys,Rodentia,Muridae,Parotomys_brantsii,86.5,35.59182919919616,1.9370161074648142,1.55135030861927,Genoud.2018,0,NA
Psammomys_obesus,Psammomys,Rodentia,Muridae,Psammomys_obesus,127.6,31.55752293359002,2.1058506743851435,1.4991029064989516,Genoud.2018,0,NA
Pseudomys_albocinereus,Pseudomys,Rodentia,Muridae,Pseudomys_albocinereus,27.9,20.9794724069376,1.4456042032735976,1.3217945623305245,Genoud.2018,1,NA
Pseudomys_gracilicaudatus,Pseudomys,Rodentia,Muridae,Pseudomys_gracilicaudatus,79.8,40.39223329451521,1.9020028913507294,1.6062978660610687,Genoud.2018,1,NA
Pseudomys_hermannsburgensis,Pseudomys,Rodentia,Muridae,Pseudomys_hermannsburgensis,12.2,11.232116431104,1.0863598306747482,1.0504615966664201,Genoud.2018,1,NA
Pseudomys_hermannsburgensis,Pseudomys,Rodentia,Muridae,Pseudomys_hermannsburgensis,11.7,8.1806444564736,1.0681858617461617,0.9127875179580769,Genoud.2018,1,NA
Rattus_colletti,Rattus,Rodentia,Muridae,Rattus_colletti,165.7,59.29400519424,2.219322508419337,1.773010787079799,Genoud.2018,1,NA
Rattus_fuscipes,Rattus,Rodentia,Muridae,Rattus_fuscipes,77.1,44.97185158187521,1.887054378050957,1.6529407687161985,Genoud.2018,1,NA
Rattus_fuscipes,Rattus,Rodentia,Muridae,Rattus_fuscipes,75.7,40.507928914406406,1.8790958795000727,1.6075400391836319,Genoud.2018,1,NA
Rattus_fuscipes,Rattus,Rodentia,Muridae,Rattus_fuscipes,77.4,33.02145817728,1.8887409606828927,1.5187962471328267,Genoud.2018,1,NA
Rattus_lutreolus,Rattus,Rodentia,Muridae,Rattus_lutreolus,109.1,30.514719746304,2.037824750588342,1.4845093856577563,Genoud.2018,1,NA
Rattus_niobe,Rattus,Rodentia,Muridae,Rattus_niobe,42.3,25.838688442368,1.6263403673750423,1.412270465333171,Genoud.2018,1,NA
Rattus_norvegicus,Rattus,Rodentia,Muridae,Rattus_norvegicus,209,88.314323183616,2.3201462861110542,1.9460311449722327,Genoud.2018,1,NA
Rattus_norvegicus,Rattus,Rodentia,Muridae,Rattus_norvegicus,223,103.64399281920001,2.3483048630481607,2.0155441355560066,Genoud.2018,1,NA
Rattus_norvegicus,Rattus,Rodentia,Muridae,Rattus_norvegicus,400,138.931156886016,2.6020599913279625,2.1427996521183714,Genoud.2018,1,NA
Rattus_rattus,Rattus,Rodentia,Muridae,Rattus_rattus,117,66.28394889600001,2.0681858617461617,1.8214083738066826,Genoud.2018,1,NA
Rattus_rattus,Rattus,Rodentia,Muridae,Rattus_rattus,129.8,79.492532166912,2.1132746924643504,1.90032633128492,Genoud.2018,1,NA
Rattus_villosissimus,Rattus,Rodentia,Muridae,Rattus_villosissimus,184.4,51.58096386816,2.2657609167176105,1.7124894533256108,Genoud.2018,1,NA
Rattus_villosissimus,Rattus,Rodentia,Muridae,Rattus_villosissimus,247.8,70.285089083904,2.3941013020400446,1.8468631996223568,Genoud.2018,1,NA
Rhabdomys_pumilio,Rhabdomys,Rodentia,Muridae,Rhabdomys_pumilio,39.62,13.613132288464897,1.5979144712025282,1.1339580648860739,Genoud.2018,0,NA
Rhabdomys_pumilio,Rhabdomys,Rodentia,Muridae,Rhabdomys_pumilio,40.5,13.914326552248319,1.6074550232146685,1.1434621915022487,Genoud.2018,0,NA
Rhabdomys_pumilio,Rhabdomys,Rodentia,Muridae,Rhabdomys_pumilio,48.3,18.644349145466883,1.6839471307515121,1.2705472272003604,Genoud.2018,0,NA
Rhabdomys_pumilio,Rhabdomys,Rodentia,Muridae,Rhabdomys_pumilio,74.4,29.03767233235968,1.8715729355458788,1.4629618002605784,Genoud.2018,0,NA
Sekeetamys_calurus,Sekeetamys,Rodentia,Muridae,Sekeetamys_calurus,56.9,21.114450630144,1.7551122663950711,1.3245797861445006,Genoud.2018,1,NA
Sekeetamys_calurus,Sekeetamys,Rodentia,Muridae,Sekeetamys_calurus,59.5,22.367819845632,1.7745169657285496,1.349623656195282,Genoud.2018,1,NA
Stochomys_longicaudatus,Stochomys,Rodentia,Muridae,Stochomys_longicaudatus,89.3,49.459877503487995,1.9508514588885464,1.6942530364161985,Genoud.2018,1,NA
Tatera_indica,Tatera,Rodentia,Muridae,Tatera_indica,86.8,32.0284041065472,1.9385197251764918,1.505535299419758,Genoud.2018,0,NA
Thallomys_paedulcus,Thallomys,Rodentia,Muridae,Thallomys_paedulcus,124.7,33.02145817728,2.0958664534785427,1.5187962471328267,Genoud.2018,1,NA
Uromys_caudimaculatus,Uromys,Rodentia,Muridae,Uromys_caudimaculatus,819,275.066336291328,2.9132839017604186,2.4394374429614585,Genoud.2018,1,NA
Cricetomys_gambianus,Cricetomys,Rodentia,Nesomyidae,Cricetomys_gambianus,1870.9,484.03190841815046,3.2720505749886115,2.6848739922087845,Genoud.2018,0,NA
Macrotarsomys_ingens,Macrotarsomys,Rodentia,Nesomyidae,Macrotarsomys_ingens,64.3,25.718172171648,1.808210972924222,1.4102400994008897,Genoud.2018,1,NA
Malacothrix_typica,Malacothrix,Rodentia,Nesomyidae,Malacothrix_typica,21.7,9.9401820089856,1.3364597338485296,0.9973943365878988,Genoud.2018,1,NA
Mystromys_albicaudatus,Mystromys,Rodentia,Nesomyidae,Mystromys_albicaudatus,93.78,53.79075020808192,1.9721102284028305,1.7307076013362837,Genoud.2018,0,NA
Petromyscus_collinus,Petromyscus,Rodentia,Nesomyidae,Petromyscus_collinus,20.41,8.743117995177984,1.3098430047160705,0.9416663395697826,Genoud.2018,0,NA
Saccostomus_campestris,Saccostomus,Rodentia,Nesomyidae,Saccostomus_campestris,61.4,22.7920371185664,1.7881683711411678,1.3577831435136,Genoud.2018,1,NA
Saccostomus_campestris,Saccostomus,Rodentia,Nesomyidae,Saccostomus_campestris,78.1,23.254819598131203,1.8926510338773004,1.366512974772496,Genoud.2018,1,NA
Steatomys_pratensis,Steatomys,Rodentia,Nesomyidae,Steatomys_pratensis,27.5,17.4314733969408,1.4393326938302626,1.2413340974437268,Genoud.2018,1,NA
Cannomys_badius,Cannomys,Rodentia,Spalacidae,Cannomys_badius,344,72.96537094471681,2.53655844257153,1.8631167946981186,Genoud.2018,0,NA
Spalax_ehrenbergi,Spalax,Rodentia,Spalacidae,Spalax_carmeli,117,47.96547574656,2.0681858617461617,1.6809287563861266,Genoud.2018,1,NA
Spalax_ehrenbergi,Spalax,Rodentia,Spalacidae,Spalax_carmeli,124,52.014822442752006,2.093421685162235,1.7161271203233117,Genoud.2018,1,NA
Spalax_ehrenbergi,Spalax,Rodentia,Spalacidae,Spalax_galili,128,53.075365625088,2.1072099696478683,1.7248929946121527,Genoud.2018,1,NA
Spalax_ehrenbergi,Spalax,Rodentia,Spalacidae,Spalax_galili,104,51.629170376448,2.0170333392987803,1.7128951464722568,Genoud.2018,1,NA
Spalax_ehrenbergi,Spalax,Rodentia,Spalacidae,Spalax_judaei,121,36.154881216,2.0827853703164503,1.5581669390321011,Genoud.2018,1,NA
Spalax_leucodon,Spalax,Rodentia,Spalacidae,Spalax_leucodon,201,71.683077824256,2.303196057420489,1.8554166441623554,Genoud.2018,1,NA
Tachyoryctes_splendens,Tachyoryctes,Rodentia,Spalacidae,Tachyoryctes_splendens,191,72.74362100659201,2.2810333672477277,1.861794915415991,Genoud.2018,1,NA
Dryomys_nitedula,Dryomys,Rodentia,Gliridae,Dryomys_nitedula,25.1,37.37354174552063,1.3996737214810382,1.5725642562026176,Genoud.2018,0,NA
Eliomys_quercinus,Eliomys,Rodentia,Gliridae,Eliomys_quercinus,44.3,32.6647300159488,1.6464037262230695,1.5140790729630516,Genoud.2018,0,NA
Glis_glis,Glis,Rodentia,Gliridae,Glis_glis,127,56.6330059367424,2.103803720955957,1.7530696134911636,Genoud.2018,0,NA
Glis_glis,Glis,Rodentia,Gliridae,Glis_glis,151.3,39.15101211911579,2.179838928023187,1.5927429937774953,Genoud.2018,0,NA
Muscardinus_avellanarius,Muscardinus,Rodentia,Gliridae,Muscardinus_avellanarius,19.2,22.313828556349442,1.2833012287035497,1.3485740919443088,Genoud.2018,0,NA
Muscardinus_avellanarius,Muscardinus,Rodentia,Gliridae,Muscardinus_avellanarius,20.6,31.896896751937533,1.3138672203691535,1.5037484326161978,Genoud.2018,0,NA
