Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.bmr.median,log10.bmr.mean,sd,log10.bmr.lower.95hpd,log10.bmr.upper.95hpd,log10.fmr.median,log10.fmr.mean,sd1,log10.fmr.lower.95hpd,log10.fmr.upper.95hpd,bmr.median,bmr.mean,bmr.lower.95hpd,bmr.upper.95hpd,fmr.median,fmr.mean,fmr.lower.95hpd,fmr.upper.95hpd
Arvicola_scherman,Rodentia,Cricetidae,1.9890046156985368,1.7745534909054133,1.7763863927293113,0.05201831962853148,1.6795215142182245,1.8833451767890397,2.2210200390891925,2.222875619730647,0.05159832552142971,2.1217687087986588,2.323560035136107,59.50500429893568,59.756670652277585,47.81030499834937,76.44431207638273,166.34894048418303,167.0612088912846,132.3636421482921,210.64930720617073
Atelerix_albiventris,Eulipotyphla,Erinaceidae,2.7781512503836434,2.043305381904079,2.0435482635057456,0.06940495714526058,1.9109148002287781,2.1800701423333426,2.4544414118074247,2.454358224058451,0.0704943227173482,2.3213597995785924,2.5943881413918226,110.48552454753973,110.54733147225183,81.45444712364842,151.3805721474136,284.7353654014574,284.680830456401,209.58480822662918,392.9960102607027
Atelerix_algirus,Eulipotyphla,Erinaceidae,3.0969100130080562,2.285676597007771,2.28484050687434,0.07453945533106823,2.143601695613744,2.4359185998655604,2.6821518326961056,2.6812385972819603,0.07569839303453657,2.53686876363039,2.833646180763536,193.05301873973502,192.68171663919978,139.1879683137478,272.84663364252145,481.0074829785497,479.99708206955904,344.24588982026893,681.7830199427826
Atelerix_frontalis,Eulipotyphla,Erinaceidae,2.490660653356137,1.8419723324814519,1.8419196159073763,0.07474753407351162,1.6882877249690194,1.9799118301481913,2.265830250151583,2.265727735689276,0.07579189668179614,2.1158019496981018,2.413993759741284,69.49800412130095,69.48956865991195,48.785159021727395,95.47987244559907,184.4294410966666,184.38591198334453,130.55753738572443,259.4142087332357
Atelerix_sclateri,Eulipotyphla,Erinaceidae,2.6399842480415887,1.9471516074339403,1.9465699529633758,0.07170705467238933,1.8106193809143667,2.0920358385074107,2.363924122974806,2.363626784597192,0.07274733941489622,2.2187763011842447,2.502715774345572,88.54246479070981,88.42395845442977,64.65757033507943,123.60494295341852,231.16608769753768,231.00787471473765,165.49173198842325,318.2114293464219
Ateles_belzebuth,Primates,Atelidae,3.6989700043360187,2.9290906515004673,2.9294390641569445,0.09709472226606577,2.736256236484834,3.1211238609444214,3.2987029138233885,3.298616536868816,0.0972365170385379,3.109679329202063,3.495937639385394,849.3577453495875,850.0394158200274,544.8240076349069,1321.6725219244047,1989.3120522957513,1988.9164367921394,1287.2986956398224,3132.8358461707526
Ateles_chamek,Primates,Atelidae,3.7781512503836434,2.9900507955167965,2.98906560347072,0.0958194170439877,2.794945043156036,3.17183990390061,3.355235439003234,3.3546630966815765,0.09596752380478221,3.17480343230139,3.5553491671667525,977.3515262826852,975.1369284108787,623.6559113175965,1485.387975512883,2265.8723456447706,2262.8881942745447,1495.5585923455303,3592.106192888949
Ateles_fusciceps,Primates,Atelidae,3.9590413923210934,3.119355082253923,3.120628681874275,0.09709375513127688,2.9322605550984306,3.3114100463145872,3.476699472777871,3.4780476854503215,0.09726850357799889,3.2842019378770275,3.664373185044865,1316.3006090807621,1320.1664203462153,855.579864320526,2048.3777336981716,2997.087847918668,3006.406387347564,1923.9861343825366,4617.141506498102
Ateles_geoffroyi,Primates,Atelidae,3.7230367740731385,2.9475065853108484,2.9473154586718713,0.09689093857625689,2.7597588630637815,3.1389559991042018,3.315344124746015,3.315404813342979,0.09709630471498473,3.1295549893792534,3.5089963778277427,886.1486604411936,885.7587651978887,575.1205197207903,1377.069942873766,2067.017363087475,2067.3062296380367,1347.581342226343,3228.4671950221955
Ateles_hybridus,Primates,Atelidae,3.9382694834629115,3.104795478791699,3.1045925974927218,0.09754187918597687,2.903358142014784,3.2833177482861378,3.462988420271639,3.462950750319647,0.09772783788617995,3.267877092187888,3.650754750158561,1272.9034946049662,1272.30899475735,800.4941123356357,1920.0730338586638,2903.945224640716,2903.6933523796556,1853.007137627436,4474.60547983714
Ateles_marginatus,Primates,Atelidae,3.7781512503836434,2.988987505876926,2.9886671108361673,0.09522048369954501,2.8055770532105275,3.1796439077136966,3.3536987168915995,3.354264604047023,0.0954866184409342,3.1746395568195878,3.550246325806983,974.9615888569631,974.2425890196222,639.1121195679237,1512.3207385755354,2257.8688754210666,2260.8128036384323,1494.9943688497488,3550.146915496498
Ateles_paniscus,Primates,Atelidae,3.897632588654153,3.0765805338082863,3.0760095091053072,0.09569008104919324,2.8870590949936243,3.259995827496427,3.4356811536767213,3.4362049562116477,0.09610590891015605,3.2447820197114927,3.622740791216091,1192.8354399171276,1191.2680911810553,771.0083740012777,1819.6833758369403,2726.9749823195557,2730.265970827995,1757.0415015605208,4195.085254736771
Atelocynus_microtis,Carnivora,Canidae,3.88930170250631,3.1378990675187484,3.136196806467868,0.07513891694249782,2.9860000053381137,3.278256939432011,3.498094067300856,3.4967689134920965,0.07607135379561476,3.34464687010222,3.6396538537105507,1373.7226770309214,1368.3487710255365,968.2778681627988,1897.8283916814025,3148.430183822635,3138.8380851702427,2211.295947936242,4361.680540784493
Atherurus_africanus,Rodentia,Hystricidae,3.286456469746983,2.5371458502827924,2.537484720427216,0.12805729870134033,2.2852452922731663,2.7842845636123807,2.9258179891645684,2.925312947849765,0.128761975332068,2.6785561919402134,3.1796621057855554,344.4655941465288,344.73447773333146,192.86138989703426,608.5336013239254,842.9813940676435,842.0016602732433,477.0415329674418,1512.3841100878078
Atherurus_macrourus,Rodentia,Hystricidae,3.3010299956639813,2.546835965594509,2.5475658687877325,0.1280865169391354,2.303235600147235,2.804322599405295,2.9349837533881606,2.934735191145703,0.12878692438317932,2.688251397944114,3.1938643408084126,352.23780457647035,352.83029579868384,201.01830198231113,637.2687163587884,860.9615436942107,860.4689256391332,487.8107850575699,1562.6594434160338
Atilax_paludinosus,Carnivora,Herpestidae,3.5185139398778875,2.7897293363901987,2.7889685874731946,0.07224676687871093,2.6377424522718087,2.9208897825104696,3.1675573957238266,3.1663049241060177,0.07321120051491686,3.020965042789724,3.3060348331357052,616.210843550236,615.1323785660002,434.2526248917287,833.469635561634,1470.812783027808,1466.577183489996,1049.4579523341727,2023.1814439857728
Atlantoxerus_getulus,Rodentia,Sciuridae,2.399673721481038,1.9661217773278672,1.9667134474952417,0.09122061719049585,1.7824373996551703,2.1404386273163327,2.3938780812626117,2.3946353109630794,0.09179139959859925,2.216135659323077,2.577063287306331,92.4957498121614,92.62184920833093,60.595085088807885,138.177912484436,247.67266728434075,248.10488252777304,164.4885451130739,377.6272164186477
Auliscomys_boliviensis,Rodentia,Cricetidae,1.8175653695597809,1.6102820994523044,1.6101927717425557,0.0508239418796208,1.5088426270157693,1.7099006206354708,2.0642841382952906,2.064433190061051,0.05271591276419307,1.9619920740056807,2.1690253596117026,40.76449808806952,40.75611431866723,32.27324441387252,51.274403963280186,115.95357373161588,115.99337633511587,91.62037689974251,147.57927062273734
Auliscomys_pictus,Rodentia,Cricetidae,1.737987326333431,1.5486697356769672,1.548898159120441,0.0528816944552585,1.4469817454118434,1.6569884390003853,2.006099526038449,2.0067364971194355,0.05490103257747205,1.9002849949447285,2.116199606953484,35.372824199391886,35.391433939809886,27.98863673245619,45.39295328010573,101.41437675682384,101.56322833880824,79.4849663927287,130.67713579212537
Auliscomys_sublimis,Rodentia,Cricetidae,1.5797835966168101,1.4331511818773688,1.4337542778576644,0.053318744171175485,1.3316318103772231,1.5432150378145049,1.8980060013948221,1.8987453968198305,0.055336401878098795,1.7842377787260633,2.0022692794124763,27.111352385908873,27.149027526993454,21.46010341016738,34.93132326208783,79.06895542436712,79.20368663101227,60.84680498534186,100.52388841595155
Avahi_betsileo,Primates,Indriidae,3.0211892990699383,2.256850519112321,2.2563915527508587,0.1080124383179271,2.048208086347592,2.4717618902376697,2.6569516971862117,2.656213163464508,0.1081555753536721,2.4397687215731128,2.866081795017342,180.65522173305186,180.4644044968399,111.739850597331,296.32063129094297,453.89113146334836,453.11992883417093,275.2762361658308,734.652219518083
Avahi_cleesei,Primates,Indriidae,2.9190780923760737,2.180571442052054,2.1805274545921884,0.10756015537433321,1.9743353249172402,2.398679826348004,2.5851057476193446,2.584965764903721,0.10757145146812089,2.3749011207668325,2.7983830047952623,151.55540939702462,151.54005990453103,94.26171236443182,250.42623623022885,384.6854388124893,384.56146616915737,237.08338578568646,628.6124884988744
Avahi_laniger,Primates,Indriidae,3.113943352306837,2.3266676263102797,2.324707782740949,0.10820778990010763,2.1119777203941315,2.5363362004367342,2.7210220996714627,2.7203357538518014,0.10827977429418902,2.4973374673808437,2.9245500060208385,212.1620124948917,211.20674462645425,129.41294500154368,343.8240094230391,526.0440341831433,525.2133467248999,314.2949966236714,840.5237820574866
Avahi_meridionalis,Primates,Indriidae,3.0253058652647704,2.260690372519286,2.2600170574037843,0.10820534919384275,2.0434658761382782,2.4689763528714517,2.6611382996813924,2.6596525480027893,0.1082560516113932,2.4446469227426397,2.8694894559064763,182.25958309350017,181.9772330809531,110.5263621987034,294.4261315802036,458.28780375748585,456.7226480331734,278.3856999283036,740.4392903495849
Avahi_mooreorum,Primates,Indriidae,2.963787827345555,2.213749191435018,2.2145330045296117,0.10794207775238933,2.001944578443635,2.4269840303345487,2.616064228350491,2.616949877408974,0.1079102696753877,2.401736785853084,2.827552713572654,163.58715195885142,163.88266003891155,100.44875965744846,267.2908119978903,413.10859261566907,413.95189724055433,252.19518223661234,672.2839042901367
Avahi_occidentalis,Primates,Indriidae,2.929418925714293,2.1885114695565955,2.1886313875884693,0.10761266275644553,1.9727534973535414,2.3994548862537837,2.592636560285986,2.59260216331041,0.10765802007619457,2.3778142216622182,2.8076310718969673,154.35171865041156,154.39434435892548,93.9190081234759,250.87355628957275,391.41418471197187,391.38318516774456,238.67900662898253,642.1419934140612
Avahi_peyrierasi,Primates,Indriidae,2.963787827345555,2.216080941634546,2.2153118595238466,0.10789061612589078,1.9901939274283502,2.4105249103439226,2.6182051768027836,2.617728732403209,0.10795856418367054,2.4106795512143577,2.83133765760119,164.4678221557596,164.17682760553237,97.7673688439063,257.3504371736738,415.15012861261386,414.6949363288899,257.4420892287338,678.1685688261567
Avahi_ramanantsoavanai,Primates,Indriidae,2.9912260756924947,2.2362025886322483,2.2352256116644256,0.10782753888654863,2.033187986090174,2.4554627758762413,2.636825718502928,2.636401933636484,0.10796461136887814,2.428461077171987,2.8526700900591697,172.267197541504,171.88010553266963,107.94138496924985,285.4057877114491,433.33694625060394,432.91430198995806,268.2014226344398,712.3117200070362
Avahi_unicolor,Primates,Indriidae,2.929418925714293,2.187839291094048,2.1881410818755667,0.10706183929500235,1.9823319177371022,2.4065686846936236,2.591917539772324,2.5921118575975077,0.10706642985723286,2.3748963094863527,2.796403115078271,154.11300585124619,154.22013603593797,96.01341517851263,255.01673708751753,390.7666932153089,390.94157437807075,237.08075929975294,625.753251699211
Axis_axis,Cetartiodactyla,Cervidae,4.820679511533755,3.9627866930322595,3.9624189755103614,0.08322557509490944,3.8057850830106643,4.131525647529424,4.281061437980624,4.280881193761014,0.08247640169018268,4.114362265993499,4.437365893683493,9178.816613417524,9171.048190502985,6394.183316431763,13537.100324947365,19101.234573194393,19093.308677483496,13012.545647027117,27375.741649084448
Axis_calamianensis,Cetartiodactyla,Cervidae,4.607455023214668,3.806756755032752,3.8060495116441344,0.08260136394284726,3.6469537508856593,3.968566988759024,4.134926880578136,4.134152135109396,0.08183049729118407,3.97784635067449,4.297493189082269,6408.505406359775,6398.077724653071,4435.614054438116,9301.799814563277,13643.53409675033,13619.21685574848,9502.685380573483,19837.785455537683
Axis_kuhlii,Cetartiodactyla,Cervidae,4.740362689494244,3.905330773501862,3.9042229684254814,0.08320171085018879,3.7407552083640896,4.069154299999161,4.226904540147897,4.226316508369596,0.08210490009976919,4.070451384083615,4.393263405736452,8041.383482248015,8020.897536025426,5504.973191608229,11726.119075162376,16861.823542972976,16839.00819783622,11761.193198320978,24732.23735331555
Axis_porcinus,Cetartiodactyla,Cervidae,4.533108293005996,3.753900452724969,3.752499934087963,0.08367320618905515,3.589596735755703,3.9153892029647914,4.084716001492768,4.083963956664757,0.0826745365248258,3.92562365980916,4.247693000507524,5674.145299719344,5655.876712509957,3886.840646990557,8229.798518449374,12153.909592274797,12132.881520491297,8426.042780952552,17688.58123805204
Aztlanolagus_agilis,Lagomorpha,Leporidae,3.3010299956639813,2.7398662320560367,2.7401210516290666,0.07248382877808325,2.5989712955271296,2.8863286991025885,3.126976774909983,3.1272903739870372,0.07292899939243541,2.9898314449056635,3.2794368595199677,549.3716346986803,549.6940696560084,397.165298163559,769.7127828944659,1339.6050464518623,1340.5727092579016,976.8580166178535,1902.9915485098154
Babakotia_radofilai,Primates,Palaeopropithecidae,4.3222192947339195,3.218904375139024,3.218363299103797,0.11302198620143056,3.0063793768260663,3.4475277628872862,3.5594247221706716,3.559362133627723,0.11339587044035333,3.3356375348766707,3.777736332382507,1655.4054289215671,1653.3442872066846,1014.7974723791916,2802.384762339202,3625.9743047678935,3625.4517835164233,2165.895679022932,5994.270433378565
Babyrousa_babyrussa,Cetartiodactyla,Suidae,5,3.9502319677972366,3.9496815492288917,0.1455951988343848,3.6581555223111204,4.227234149290032,4.260060097059267,4.2600362457510395,0.1464718238225966,3.9796015185082996,4.551273885042523,8917.271052238655,8905.97659013264,4551.510220778356,16874.625733691886,18199.526836773122,18198.527352269764,9541.167463401744,35585.566592390685
Babyrousa_celebensis,Cetartiodactyla,Suidae,4.925969225285023,3.897140826942519,3.895452400391113,0.14534883151160602,3.615092373933872,4.180681016614194,4.207862905515073,4.209154210897354,0.14611290304283717,3.9221691491731216,4.490679046063189,7891.159596262697,7860.54033214724,4121.85181085364,15159.365237145146,16138.490299143245,16186.546935308843,8359.285325859944,30951.31078418293
Babyrousa_togeanensis,Cetartiodactyla,Suidae,5.056000272640126,3.991649379644402,3.990827038393033,0.14534983994354003,3.7020830272731597,4.269501908078093,4.299929217194572,4.298649824417304,0.14624181713405265,4.005554574222681,4.579171328936011,9809.55665166669,9790.999725531865,5035.96875907555,18599.527349296062,19949.371467670466,19890.688879339745,10128.72020130511,37946.46540484133
Baiomys_musculus,Rodentia,Cricetidae,0.9542425094393249,0.9762381010939248,0.9767642282938682,0.0780970214823304,0.8225700065985486,1.1309126537722902,1.470191506838635,1.4700376032310312,0.08055797384959358,1.3100950432784222,1.6278802598272042,9.467560762589846,9.479037214327413,6.646147976202637,13.518006588353746,29.525108811920976,29.514647671153206,20.421848181883394,42.45025074015713
Baiomys_taylori,Rodentia,Cricetidae,0.9030899869919435,0.9419544775049814,0.941916673589465,0.06926343593425491,0.8027153917655208,1.072309335618258,1.438047085418738,1.4375027802772333,0.07191750718805875,1.2956729561994194,1.5774605770798822,8.748920647435884,8.748159115627065,6.3491471385599905,11.81161643977336,27.41871424532442,27.3843716520351,19.754814510843094,37.79728254018196
Baiyankamys_habbema,Rodentia,Muridae,1.954242509439325,1.6120646351649843,1.6124398940412037,0.07040841466209018,1.4778255266367317,1.753787615877001,2.0597899794513914,2.060500801636518,0.07117899527459676,1.918752666150483,2.198359567488006,40.93215736948638,40.96754071884473,30.048688847897992,56.726712549632516,114.75985199069459,114.94783651667643,82.93782960491724,157.891796972882
Baiyankamys_shawmayeri,Rodentia,Muridae,1.8943160626844384,1.5677610713806884,1.5687586115155039,0.07010123389803163,1.43166945552042,1.7058782696562118,2.019220873398587,2.019528941627636,0.07088321384539861,1.8803954216916525,2.1596990655198907,36.96247734786969,37.047474818802065,27.019011460152967,50.80170282363126,104.52516779488805,104.5993393726503,75.92685684371872,144.44385330761193
Bandicota_bengalensis,Rodentia,Muridae,2.2753113545418118,1.8317970212831693,1.8332151291140433,0.0759504799745341,1.6806043611139925,1.9781663622329275,2.2657202839405564,2.2667597220356757,0.07659119168112312,2.123889588789606,2.423455687830385,67.8886263469156,68.11066634354488,47.92966142129477,95.09690051217213,184.3827482643631,184.82457747491702,133.01162179376712,265.1280562314785
Bandicota_indica,Rodentia,Muridae,2.8573324964312685,2.2575009653406193,2.259573231240946,0.0766291608007828,2.1153527340901634,2.417174948224491,2.6651382437772266,2.666803212292636,0.07728305222909548,2.5127239994158623,2.8157616081844172,180.9259931834188,181.79135689540783,130.42256407916406,261.32138316201065,462.52822905745455,464.30484153567846,325.6296927315181,654.276931460203
Bandicota_savilei,Rodentia,Muridae,2.298853076409707,1.8497905190164183,1.8506770411764717,0.07620573683662064,1.6980593806016144,1.9970262390637876,2.2814492080861024,2.283157254766981,0.07694106350194792,2.1328539172869743,2.4349828118825134,70.7604390641435,70.90502935793502,49.89527040447508,99.31760519983214,191.18297178744,191.93636019916576,135.7856630409791,272.2593553579848
Bassaricyon_alleni,Carnivora,Procyonidae,3.0916669575956846,2.4534299219612477,2.4533667780177937,0.08827788433565056,2.2784806442263834,2.6221262587938403,2.850302131723523,2.850001919897018,0.08897243417458493,2.6747627105322884,3.0189751596912706,284.07297660047806,284.03167701050495,189.88062136205446,418.9153351599068,708.4384622953162,707.9489140255706,472.8928095714659,1044.6604661460706
Bassaricyon_gabbii,Carnivora,Procyonidae,3.0969100130080562,2.4575625688341454,2.4578224928156964,0.08853408393137499,2.287829450420727,2.629523961965705,2.85408228370226,2.854220583223317,0.08926271669811651,2.6827104733315235,3.0295023991715055,286.789052299297,286.9607460851645,194.0123831801078,426.11219344652716,714.6317111085395,714.859319253959,481.6266094806642,1070.2922955070828
Bassaricyon_medius,Carnivora,Procyonidae,3.101300180467685,2.4614312661556204,2.4610208994713196,0.08862040271675882,2.293848047731786,2.6375127970695074,2.858271423426384,2.8572204995760466,0.0893416629726891,2.686053802329266,3.0328477820712596,289.355183132331,289.0818993354619,196.71978801321953,434.0230525277988,721.5582945754632,719.8143486908281,485.34862358095165,1078.5686233505514
Bassaricyon_neblina,Carnivora,Procyonidae,3.1595070374773218,2.503812552765894,2.5033764775736382,0.08870025492144382,2.3289209916099423,2.6741488767609445,2.8972860050249305,2.896944402056745,0.08939753209244902,2.7257537014694946,3.072924272793524,319.0160642444903,318.69590090368246,213.2656897358179,472.22489287985036,789.3797932621019,788.7591350028177,531.8065738161761,1182.8352887205087
Bassariscus_astutus,Carnivora,Procyonidae,3.052886235256382,2.4250519992143067,2.4244301452278547,0.06494320408244281,2.301027103407445,2.556410093751519,2.8231228538715003,2.822818659249338,0.06547201482574978,2.696064307182873,2.9546104165698517,266.1043654442609,265.72361078998387,199.99866807107813,360.0891981691873,665.4613762862433,664.995427713197,496.6658586905906,900.7627467569872
Bassariscus_sumichrasti,Carnivora,Procyonidae,2.9542425094393248,2.356141898336991,2.356093973650786,0.05962650528104942,2.240426564874273,2.4767932202290366,2.759046498575767,2.758942413904251,0.06039348454475171,2.6415195185755653,2.880336947860362,227.0606612798488,227.03560636662922,173.95085385818098,299.7734873579326,574.1779343836694,574.0403411992628,438.0457978996046,759.1663466607006
Bathyergus_janetta,Rodentia,Bathyergidae,2.5211380837040362,1.9504333971041237,1.9498581980471792,0.05989390918236635,1.8307406677225182,2.065195799230108,2.3724621958936325,2.3722883580048113,0.060897988679551304,2.253202471048225,2.4913627487501238,89.21407914235884,89.09599823455096,67.7236985184708,116.19723644865331,235.75569683627467,235.6613482477105,179.1440841314989,310.00075300130356
Bathyergus_suillus,Rodentia,Bathyergidae,2.7958800173440754,2.1525612149398854,2.1524365246500947,0.056869434651694,2.0398501701465848,2.261347902851275,2.5626063107173707,2.56244492390559,0.05801261296804179,2.4442758958342536,2.6717857293273206,142.08924772463814,142.04845833616773,109.60999808108645,182.53573666196885,365.2635289788715,365.12781976003436,278.1479707338472,469.6623310963359
Batomys_dentatus,Rodentia,Muridae,2.292256071356476,1.8900915550209807,1.890445748727216,0.09341094734237149,1.7130539274376244,2.076805319200645,2.32268489090145,2.3232242291932486,0.09416723989297911,2.1342210025024464,2.5012521205623113,77.6410777038192,77.7044245783977,51.648049797233114,119.34529964286895,210.2252564311858,210.4864915329191,136.21376667506786,317.14080232243333
Batomys_granti,Rodentia,Muridae,2.249931756634195,1.8571980841412938,1.858051427860692,0.0938705418255643,1.6818720305730164,2.0477454714064978,2.2924766346243914,2.292743495023872,0.09474377817063712,2.106152031192406,2.473756779224135,71.97771975506306,72.11928756416715,48.069768496167356,111.62088753281137,196.09956695696243,196.22010104661345,127.68857232731007,297.68488184202533
Batomys_russatus,Rodentia,Muridae,2.060697840353612,1.719985116001313,1.7203046745186625,0.09367730748753542,1.5351683893698687,1.9002006107430103,2.1633859863857348,2.1635524739416487,0.09461377873875168,1.9908368971301036,2.359654943140187,52.47894745280464,52.5175762327225,34.29007139610318,79.46952382059976,145.67532188600245,145.73117748316622,97.91221989437095,228.90482291104107
Batomys_salomonseni,Rodentia,Muridae,2.271841606536499,1.8743214537617077,1.8757752319729846,0.09366340462134529,1.6903450375499849,2.0571983584956963,2.308099187572741,2.3094767007629917,0.09441484118685033,2.126708030972763,2.4960010464033053,74.87234815977844,75.123399410793,49.01680926357077,114.0770701139143,203.28212295453466,203.92792524502252,133.87763475295642,313.3293273765613
Bdeogale_crassicauda,Carnivora,Herpestidae,3.1903316981702914,2.545059979915568,2.543980213044281,0.07590551221245065,2.391166648259079,2.690419703805845,2.9372111771182112,2.9361544785624836,0.07641368703850274,2.7765971949615813,3.0795284758742687,350.80031923911974,349.9292234875701,246.13118819846957,490.2523722295665,865.3886145411362,863.2855638663366,597.856829878626,1200.9598151147547
Bdeogale_jacksoni,Carnivora,Herpestidae,3.3979400086720375,2.6962086293119247,2.6956789722550623,0.07628271300844984,2.5435092963647556,2.8427339340971813,3.0786508337608063,3.078466753814808,0.07679105699237365,2.925988593693969,3.229360468294278,496.830935127369,496.2253791723042,349.5499918706089,696.1998639786497,1198.5353112987214,1198.0274080812699,843.3126087192965,1695.744699725426
Bdeogale_nigripes,Carnivora,Herpestidae,3.3979400086720375,2.6961065356960416,2.6952841098435107,0.07666967883783765,2.544247319112059,2.845729015527624,3.0790872507193825,3.078071891403257,0.0771721765786943,2.9244712212638166,3.2261381895959462,496.71415421663494,495.77441396331056,350.14450821202144,701.017751521535,1199.7403094137753,1196.9386514333007,840.3713176385684,1683.209561880764
Bdeogale_omnivora,Carnivora,Herpestidae,3.2430380486862944,2.583746232941545,2.5823421674225497,0.07598374819826005,2.4295168963986855,2.7287931749867216,2.9728636095906333,2.97213344878934,0.07649994679314795,2.8133555089013083,3.114910735929235,383.4831030720967,382.2453116973058,268.8542439837454,535.5415546453561,939.4282363036092,937.8501426141387,650.6620975607678,1302.8989555291782
Beamys_hindei,Rodentia,Nesomyidae,1.8796692056320534,1.5902455819335382,1.5900914523273977,0.08689864013893997,1.4151335586535196,1.7590160217199418,2.0413573912256853,2.0415240029856716,0.0880812659098411,1.865310279632004,2.213875193200692,38.926520184826074,38.91270774888952,26.009593136312017,57.41376425428519,109.99106096210727,110.033265780953,73.33482832226845,163.63462035012367
Beatragus_hunteri,Cetartiodactyla,Bovidae,4.903089986991944,3.965675495232177,3.966556329441293,0.06558028138067826,3.84168268546778,4.101500247656205,4.2799325835557465,4.281292566761666,0.0663027555132138,4.155463065889716,4.415769099231186,9240.074976784179,9258.834675037251,6945.166879124838,12632.818241929604,19051.64952252127,19111.402835127396,14304.183272485752,26047.683080892508
Belomys_pearsonii,Rodentia,Sciuridae,2.3364597338485296,1.9669159153033582,1.9664737064518458,0.10407296885047075,1.7594673164776817,2.1688736362124783,2.3988413027135795,2.3972536302710665,0.10425299972005021,2.1943834088847205,2.6050862788136295,92.66503952172155,92.57073382026242,57.473456465373545,147.52772191851295,250.51936529072066,249.6052008926936,156.45282480793276,402.79704777489593
Berylmys_berdmorei,Rodentia,Muridae,2.3710678622717363,1.9141922869466241,1.9143284181449634,0.08136760506379755,1.761894248537812,2.082286174868062,2.343769273538461,2.3435436230880873,0.08213315701378905,2.1829304334830577,2.505635971074012,82.07148411853763,82.0972137585861,57.79552971492201,120.8609976629755,220.68320038258634,220.56856772880923,152.3808646273356,320.358293129414
Berylmys_bowersi,Rodentia,Muridae,2.4771212547196626,1.9928492874235895,1.9925719325051814,0.08141255272048227,1.8351430755857714,2.1549848266244975,2.4174736804957337,2.416992201905761,0.08212011087417616,2.2515449967869277,2.575522695111448,98.36696850766423,98.30416814123375,68.4136994790106,142.88440367028696,261.50119660318956,261.21144514373213,178.4616881208906,376.2900157013686
Berylmys_mackenziei,Rodentia,Muridae,2.4082399653118496,1.9409419957356029,1.9418258576238323,0.08110613926363891,1.7859662144915722,2.1040963360605627,2.369192383082785,2.369360420072227,0.08188723910150428,2.2066243293383354,2.528132812473659,87.2854782332213,87.46329966305993,61.089449912539365,127.08559777300493,233.98735225893796,234.07790403754288,160.92530071016802,337.39047094605814
Berylmys_manipulus,Rodentia,Muridae,2.0644579892269186,1.6907648757345295,1.690905474217718,0.08122124914198553,1.5223651595212497,1.8415256305571397,2.1344982570494686,2.133983268032569,0.08195053304619253,1.9726722341188372,2.295429241919993,49.06421736874892,49.0801039885091,33.29393746844363,69.42655736562578,136.3007536049731,136.13922313982357,93.90143606415931,197.4373175491359
Bettongia_anhydra,Diprotodontia,Potoroidae,3.199288828082406,2.517969322575895,2.5190420564012133,0.06023372161471444,2.404946079130797,2.6409627427986186,2.910507376605551,2.910811347975788,0.060012252274361445,2.7989104840672065,3.0337567397758987,329.5864302334503,330.4015350577184,254.06572445948763,437.4845726758645,813.7806829394934,814.3504636481738,629.3764436400476,1080.8283801618975
Bettongia_gaimardi,Diprotodontia,Potoroidae,3.220108088040055,2.536383939741974,2.5364513068937065,0.053817036984772665,2.4307897075099505,2.641075172098091,2.9270245523405194,2.9272793083573645,0.05357606073513164,2.8242603595121567,3.032192926207214,343.8618059463474,343.9151494452287,269.6433459108594,437.59784248064784,845.3266333813147,845.82264525772,667.206639675278,1076.943516934906
Bettongia_lesueur,Diprotodontia,Potoroidae,3.1760912590556813,2.497741536142167,2.4983504216598864,0.05881609665217289,2.3877556927137555,2.615486200689156,2.891348856522445,2.891168532566492,0.058503346755759265,2.7794604857413976,3.0068103859841373,314.5875536159323,315.0289180639068,244.2056415925551,412.5591282186442,778.6617769621117,778.3385349416301,601.8115046231864,1015.8050930913523
Bettongia_penicillata,Diprotodontia,Potoroidae,3.113943352306837,2.458043261069554,2.4582117987729264,0.04872256442154471,2.364740581567397,2.553916040336852,2.8536285564102295,2.8538397698837783,0.04849061023744806,2.760364817076606,2.94913597472203,287.106656130693,287.21809592272314,231.6010806982208,358.02721506214726,713.885492574228,714.23276593901,575.9235228355391,889.4795644183522
Bettongia_pusilla,Diprotodontia,Potoroidae,3.201096565039467,2.519998320299486,2.5204092790946486,0.05932285080111963,2.4066226897283576,2.6357176319630726,2.9118474176146414,2.9120968384210895,0.05915068608609258,2.796017404463733,3.025533178161271,331.12984078467156,331.4433265202394,255.04845069348653,432.2327121336558,816.2955286599131,816.7644721396883,625.1977472351368,1060.5549569457285
Bettongia_tropica,Diprotodontia,Potoroidae,3.0791812460476247,2.432351516235337,2.4324812102502773,0.05372194438100486,2.3281168862384707,2.5362148138433747,2.83009365172504,2.8296808619551075,0.05357742345941505,2.7287989752991493,2.934995677839476,270.6147823260616,270.6956084939247,212.8711891496001,343.7279230234049,676.2287823659271,675.5863433804117,535.5487072323863,860.9851834948184
Bibimys_chacoensis,Rodentia,Cricetidae,1.4471580313422192,1.3404224346806635,1.3408876921111268,0.08052351285643305,1.1807882465430517,1.4968782180289435,1.8112771383050439,1.8118751401119646,0.08193303398799455,1.6533943896166243,1.9761829589952251,21.898906770265224,21.922379526611127,15.163108638034847,31.396281767691974,64.75557115887985,64.84479776176846,45.01884925365399,94.6635874863323
